PTIME,speed_kmh,accel_long,accel_lat,throttle_pct,steering_deg,engine_rpm,brake_active,abs_esc_active,CASEID,VEHNO,crash_class,CRASHTYPE,DVTOTAL,DVLONG,DVLAT,SURFCOND,LIGHTCOND,WEATHER,MODELYR,source_year,event_id,source,is_crash
-4.2,63.15971484713156,,99996.0,-2.1985571968395715e-05,,,1200.0,30.0,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-4.1,63.08338613534867,,99996.0,-1.648917897629674e-05,,,1200.0,30.0,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-4.0,62.79,,99996.0,1.3552527156068805e-20,,,1500.0,35.0,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-3.9,62.24091644108554,,99996.0,2.7481964960494722e-05,,,1500.0,35.0,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-3.8,61.524392882171085,,99996.0,5.4963929920989396e-05,,,1500.0,35.0,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-3.7,60.760411102713846,,99996.00000000001,6.870491240123667e-05,,,1500.0,35.0,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-3.6,60.068952882171075,,99996.0,5.4963929920989356e-05,,,1500.0,35.0,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-3.5,59.57,,99995.99999999999,-2.710505431213761e-20,,,1600.0,37.5,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-3.4,59.34679681209207,,99996.0,-9.893507385778098e-05,,,1600.0,37.5,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-3.3,59.33563798007559,,99996.00000000001,-0.00020061834421161132,,,1600.0,37.5,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-3.2,59.43608074201306,,99996.00000000001,-0.00025283407763655095,,,1600.0,37.5,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-3.1,59.54768233596703,,99996.00000000001,-0.00020336654070766074,,,1600.0,37.5,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-3.0,59.56999999999999,,99996.0,0.0,,,1500.0,17.5,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-2.9,59.42765631054621,,99996.00000000001,0.000368258330470629,,,1500.0,17.5,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-2.8,59.14553519752663,,99996.00000000001,0.0007475094469254558,,,1500.0,17.5,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-2.7,58.773585929233946,,99996.00000000003,0.0009426313981449673,,,1500.0,17.5,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-2.6,58.36175777396084,,99996.00000000003,0.0007585022329096537,,,1500.0,17.5,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-2.5,57.959999999999994,,99996.0,0.0,,,1400.0,-40.0,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-2.4,57.60625794572313,,99996.00000000001,-0.0013740982480247351,,,1400.0,-40.0,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-2.3,57.290461229817936,,99996.00000000001,-0.002789419443490211,,,1400.0,-40.0,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-2.2,56.990535541051194,,99996.00000000003,-0.003517691514943318,,,1400.0,-40.0,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-2.1,56.68440656818964,,99996.00000000001,-0.002830642390930952,,,1400.0,-40.0,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-2.0,56.349999999999994,,99996.0,0.0,,,1400.0,-140.0,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-1.9,55.97531190656132,,99996.0,0.00512813466162831,,,1400.0,-140.0,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-1.8,55.58861988320165,,99996.0,0.01041016832703538,,,1400.0,-140.0,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-1.7,55.22827190656133,,99995.99999999999,0.013128134661628309,,,1400.0,-140.0,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-1.6,54.93261595328067,,99996.00000000001,0.010564067330814154,,,1400.0,-140.0,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-1.5,54.74000000000001,,99995.99999999999,0.0,,,1300.0,-67.5,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-1.4,54.66049442803162,,99995.99999999999,-0.01913844039848852,,,1300.0,-67.5,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-1.3,54.59105923737547,,99995.99999999997,-0.03885125386465132,,,1300.0,-67.5,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-1.2,54.400376832703536,,99995.99999999999,-0.04899484713156993,,,1300.0,-67.5,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-1.1,53.95712961868776,,99996.00000000001,-0.03942562693232571,,,1300.0,-67.5,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-1.0,53.13,,99996.0,0.0,,,1400.0,82.5,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-0.9,51.787670381312275,,99996.0,0.07942562693232566,,,1400.0,82.5,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-0.8,49.79882316729647,,99996.0,0.2089948471315698,,,1400.0,82.5,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-0.7,47.032140762624536,,99996.00000000001,0.3988512538646515,,,1400.0,82.5,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-0.6,43.3563055719684,,99996.0,0.6591384403984886,,,1400.0,82.5,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-0.5,38.64,,99996.0,1.0,,,1100.0,122.5,20808,1,0.0,2.0,999.0,999.0,999.0,3.0,1.0,4.0,2016,2021,CISS_2021_20808_V1,CISS,True
-4.7,0.0,0.0,0.0,1.0,,,700.0,24.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-4.6,58.071480793831796,2.553308407802422,6.808482591094084,0.07744533627434001,,,700.0,24.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-4.5,56.78077880925251,3.0271802454392316,8.072990399073182,0.09811770987420168,,,1700.0,0.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-4.4,26.45433642775766,2.2243978791748447,5.9332569115052785,0.5800674153368882,,,1700.0,0.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-4.3,-2.581403969158295,0.9477436752736311,2.52901561595823,1.0413447471997195,,,1700.0,0.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-4.2,7.105427357601002e-15,-1.1102230246251565e-16,-1.6653345369377348e-16,1.0000000000000002,,,700.0,24.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-4.1,44.808740539054426,-0.09788134466896153,-0.26315029453381295,0.2877719126428905,,,700.0,24.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-4.0,66.26039282486565,0.06795221281076982,0.18707316484239367,-0.05140315281822865,,,1600.0,0.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-3.9,40.47310658244684,0.09465229416553261,0.2737009572002699,0.3613080606047604,,,1600.0,0.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-3.8,4.9838562626353085,0.04450013559127102,0.14437965392979263,0.9259472604668871,,,1600.0,0.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-3.7,0.0,-6.938893903907228e-18,-3.469446951953614e-18,1.0000000000000002,,,700.0,24.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-3.6,43.30210322314771,0.006818990355220524,-0.01621973850566093,0.30073578980559756,,,700.0,24.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-3.5,65.77239413447833,-0.03131709453264117,0.01153058870994395,-0.06061920154367474,,,1500.0,0.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-3.4,40.469480976173415,-0.12315089605919999,0.016870047447227986,0.34782420722342194,,,1500.0,0.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-3.3,5.055144736158455,-0.1530563358775976,0.00889909789547334,0.9188342527070662,,,1500.0,0.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-3.2,0.0,0.0,-6.505213034913027e-19,1.0,,,700.0,24.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-3.1,43.290146872843735,0.35708162145927247,-0.0009997325583772693,0.30153521294394664,,,700.0,24.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-3.0,65.78406675296532,0.5532218686488951,0.0007107084338360535,-0.06118827523707647,,,1200.0,0.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-2.9,40.495828498908246,0.4420214510627671,0.001039815511728388,0.3469893783166164,,,1200.0,0.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-2.8,5.079602909904853,0.19561835164216698,0.0005485117964872205,0.9183913273513932,,,1200.0,0.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-2.7,-7.105427357601002e-15,-1.734723475976807e-17,4.0657581468206416e-20,0.9999999999999998,,,700.0,24.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-2.6,43.26441569014941,-0.020665841480323986,-6.162030219741813e-05,0.30159051260578407,,,700.0,24.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-2.5,65.85383584238608,0.014691316902118341,4.38057839574785e-05,-0.06123999808988602,,,1500.0,3.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-2.4,40.748297434618706,0.02149441103476951,6.409088663430769e-05,0.3468774466442678,,,1500.0,3.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-2.3,5.384102653721023,0.0113384902210852,3.380850446138174e-05,0.9182909793188279,,,1500.0,3.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-2.2,7.105427357601002e-15,4.336808689942018e-19,8.470329472543003e-22,0.9999999999999998,,,700.0,24.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-2.1,42.57109912863774,-0.0012737760587115724,-3.7980774092540284e-06,0.3016916839602183,,,700.0,24.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-2.0,64.79293329242472,0.0009055255646125399,2.7000477571667536e-06,-0.061513267999383586,,,1400.0,3.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-1.9,39.92191339549471,0.001324846430592511,3.9503563160497766e-06,0.3458893883156801,,,1400.0,3.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-1.8,5.038966838450024,0.0006988681099666156,2.0838475981383653e-06,0.9170996652870104,,,1400.0,3.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-1.7,-7.105427357601002e-15,-5.421010862427522e-20,1.0587911840678754e-22,1.0,,,700.0,24.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-1.6,42.56764313496762,-7.851147583588721e-05,-2.3410132471880446e-07,0.30328403207059174,,,700.0,24.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-1.5,64.88430226689884,5.581372157156408e-05,1.6642237352284277e-07,-0.06591194081553609,,,1400.0,3.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-1.4,40.31535337364317,8.165940630847688e-05,2.43487655645717e-07,0.32991008435102126,,,1400.0,3.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-1.3,5.542418511240589,4.307614122818807e-05,1.2844213687145724e-07,0.8977986133728325,,,1400.0,3.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-1.2,7.105427357601002e-15,-2.541098841762901e-21,-1.6543612251060553e-24,0.9999999999999998,,,700.0,24.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-1.1,41.58080335512114,-4.839404901453231e-06,-1.4429879023660243e-08,0.32911538708510163,,,700.0,24.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-1.0,64.63941791135667,3.440758124358067e-06,1.025946877667823e-08,-0.13727419962622395,,,1400.0,6.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-0.9,42.4572701181232,5.035329288397895e-06,1.5014075894756377e-08,0.07066376382660186,,,1400.0,6.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-0.8,8.784420344610867,2.6576186067330474e-06,7.924345196796915e-09,0.5846585105166143,,,1400.0,6.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-0.7,0.0,2.117582368135751e-22,2.0679515313825692e-25,0.9999999999999999,,,700.0,24.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-0.6,34.10342949499511,-3.0168970206546403e-07,-8.99562237948198e-10,1.0445014026501858,,,700.0,24.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-0.5,57.60091188131786,2.2148216798159522e-07,6.604036973456587e-10,0.9673297859698033,,,1200.0,24.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-0.4,45.20835181538328,3.445278168602588e-07,1.0272946403154673e-09,0.9491796670641383,,,1200.0,24.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-0.3,18.23106655677576,2.0507608146443974e-07,6.11484904949683e-10,0.9697498018238918,,,1200.0,24.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-0.2,1.7763568394002505e-15,2.6469779601696886e-23,1.0339757656912846e-25,1.0,,,700.0,24.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-0.1,13.846096039560736,-7.38273893271983e-08,-2.201345657818858e-10,1.0108900713433993,,,700.0,24.0,20809,2,3.0,69.0,23.0,-22.0,4.0,1.0,1.0,1.0,2013,2021,CISS_2021_20809_V2,CISS,True
-5.0,0.0,0.0,,0.0,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-4.9,29.797453026451315,21.518304362761878,,-0.00013191343181037413,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-4.8,46.94273736860189,33.9710724836826,,-0.0001758845757471659,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-4.7,53.69729519752662,38.964688423222256,,-0.00015389900377877022,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-4.6,52.32256868430091,38.10553624184128,,-8.794228787358278e-05,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-4.5,45.08,32.99999999999999,,-2.710505431213761e-20,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-4.4,34.23103131569911,25.254463758158728,,8.794228787358264e-05,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-4.3,22.03710480247337,16.47531157677772,,0.00015389900377877006,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-4.2,10.759662631398175,8.268927516317431,,0.00017588457574716572,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-4.1,2.660146973548599,2.2416956372380525,,0.0001319134318103739,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-4.0,7.105427357601002e-15,-3.552713678800501e-15,,-1.0842021724855044e-19,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-3.9,4.273301710752333,2.607840604603234,,-0.00021985571968395777,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-3.8,13.904683421504663,8.959681209206476,,-0.00043971143936791517,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-3.7,26.551414276880774,17.40760151150806,,-0.0005496392992098934,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-3.6,39.87076342150463,26.303681209206456,,-0.00043971143936791485,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-3.5,51.519999999999996,34.00000000000001,,2.168404344971009e-19,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-3.4,59.57256184129167,39.15417382342839,,0.0007914805908622478,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-3.3,63.76656151150809,41.64596358639644,,0.0016049467536928905,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-3.2,64.25628026107867,41.6606664376503,,0.0020226726210924076,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-3.1,61.19599934043286,39.38357952593611,,0.001626932325661286,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-3.0,54.74,35.0,,0.0,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-2.9,45.22717092408107,28.791464101683268,,-0.002946066643765032,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-2.8,33.73483053246306,21.424464445207818,,-0.005980075575403646,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-2.7,21.52490467880456,13.661732737890775,,-0.007541051185159738,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-2.6,9.859319216764018,6.266000687049132,,-0.006068017863277229,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-2.5,1.7763568394002505e-15,6.661338147750939e-16,,0.0,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-2.4,-6.966845537615946,-4.472030230161461,,0.010992785984197881,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-2.3,-10.657883641360362,-6.879821367227759,,0.02231535554792169,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-2.2,-10.86549897629681,-7.051597389213331,,0.028141532119546543,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-2.1,-7.382076207488841,-4.815582274132604,,0.022645139127447617,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-2.0,1.7763568394002505e-15,0.0,,0.0,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-1.9,11.16941122638269,7.2806568189625605,,-0.04102507729302648,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-1.8,24.73910403297835,15.766821023703187,,-0.08328134661628304,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-1.7,39.00309122638269,23.91265681896256,,-0.10502507729302647,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-1.6,52.25538561319133,30.172328409481267,,-0.08451253864651323,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-1.5,62.78999999999999,32.99999999999999,,0.0,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-1.4,69.2576006320852,31.317402954311234,,0.16110752318790816,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-1.3,71.73546750944692,25.916537272414974,,0.3748100309172105,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-1.2,70.65753407076605,18.0569701133631,,0.6079587770525595,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-1.1,66.45773375472349,8.998268636207499,,0.8274050154586053,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-1.0,59.57000000000001,0.0,,1.0,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-0.9,50.42826624527655,-7.678268636207481,,1.0925949845413947,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-0.8,39.46646592923396,-12.776970113363097,,1.072041222947441,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
-0.7,27.118532490553086,-14.036537272414975,,0.9051899690827894,,,0.0,,20816,2,3.0,69.0,999.0,999.0,999.0,1.0,1.0,1.0,2017,2021,CISS_2021_20816_V2,CISS,True
