PTIME,speed_kmh,accel_long,accel_lat,throttle_pct,steering_deg,engine_rpm,brake_active,abs_esc_active,CASEID,VEHNO,crash_class,CRASHTYPE,DVTOTAL,DVLONG,DVLAT,SURFCOND,LIGHTCOND,WEATHER,MODELYR,source_year,event_id,source,is_crash
-2.1,68.87638337341122,38.50819099965648,19.260416351769155,0.0,,,1664.0,,2300007,2,3.0,69.0,14.0,-7.0,12.0,1.0,2.0,1.0,2020,2023,CISS_2023_2300007_V2,CISS,True
-2.0,69.0,38.00000000000001,19.0,0.0,,,1536.0,,2300007,2,3.0,69.0,14.0,-7.0,12.0,1.0,2.0,1.0,2020,2023,CISS_2023_2300007_V2,CISS,True
-1.9,69.06778701477155,37.426116111301965,18.681102026794914,0.0,,,1536.0,,2300007,2,3.0,69.0,14.0,-7.0,12.0,1.0,2.0,1.0,2020,2023,CISS_2023_2300007_V2,CISS,True
-1.8,69.08873376846444,36.85464513912745,18.355377533493645,0.0,,,1536.0,,2300007,2,3.0,69.0,14.0,-7.0,12.0,1.0,2.0,1.0,2020,2023,CISS_2023_2300007_V2,CISS,True
-1.7,69.07578701477155,36.37011611130196,18.089102026794915,0.0,,,1536.0,,2300007,2,3.0,69.0,14.0,-7.0,12.0,1.0,2.0,1.0,2020,2023,CISS_2023_2300007_V2,CISS,True
-1.6,69.04189350738578,36.057058055650984,17.94855101339746,0.0,,,1536.0,,2300007,2,3.0,69.0,14.0,-7.0,12.0,1.0,2.0,1.0,2020,2023,CISS_2023_2300007_V2,CISS,True
-1.5,69.0,36.0,18.0,0.0,,,1472.0,,2300007,2,3.0,69.0,14.0,-7.0,12.0,1.0,2.0,1.0,2020,2023,CISS_2023_2300007_V2,CISS,True
-1.4,68.96206389556853,36.24736516660942,18.266069391961526,0.0,,,1472.0,,2300007,2,3.0,69.0,14.0,-7.0,12.0,1.0,2.0,1.0,2020,2023,CISS_2023_2300007_V2,CISS,True
-1.3,68.93608519409138,36.70315355547922,18.59475918928203,0.0,,,1472.0,,2300007,2,3.0,69.0,14.0,-7.0,12.0,1.0,2.0,1.0,2020,2023,CISS_2023_2300007_V2,CISS,True
-1.2,68.92907454482994,37.23525936104431,18.790414290621776,0.0,,,1472.0,,2300007,2,3.0,69.0,14.0,-7.0,12.0,1.0,2.0,1.0,2020,2023,CISS_2023_2300007_V2,CISS,True
-1.1,68.94804259704571,37.71157677773962,18.65737959464102,0.0,,,1472.0,,2300007,2,3.0,69.0,14.0,-7.0,12.0,1.0,2.0,1.0,2020,2023,CISS_2023_2300007_V2,CISS,True
-1.0,69.0,38.00000000000001,18.0,0.0,,,1472.0,,2300007,2,3.0,69.0,14.0,-7.0,12.0,1.0,2.0,1.0,2020,2023,CISS_2023_2300007_V2,CISS,True
-0.9,69.09195740295432,37.9684232222604,16.622620405358987,0.0,,,1472.0,,2300007,2,3.0,69.0,14.0,-7.0,12.0,1.0,2.0,1.0,2020,2023,CISS_2023_2300007_V2,CISS,True
-0.8,69.23092545517005,37.48474063895569,14.329585709378225,0.0,,,1472.0,,2300007,2,3.0,69.0,14.0,-7.0,12.0,1.0,2.0,1.0,2020,2023,CISS_2023_2300007_V2,CISS,True
-0.7,69.42391480590864,36.41684644452079,10.925240810717968,0.0,,,1472.0,,2300007,2,3.0,69.0,14.0,-7.0,12.0,1.0,2.0,1.0,2020,2023,CISS_2023_2300007_V2,CISS,True
-0.6,69.67793610443147,34.6326348333906,6.213930608038475,0.0,,,1472.0,,2300007,2,3.0,69.0,14.0,-7.0,12.0,1.0,2.0,1.0,2020,2023,CISS_2023_2300007_V2,CISS,True
-0.5,70.0,32.0,0.0,0.0,,,1408.0,,2300007,2,3.0,69.0,14.0,-7.0,12.0,1.0,2.0,1.0,2020,2023,CISS_2023_2300007_V2,CISS,True
-5.0,65.0,4.0,0.0,1.0,0.0,0.0,1243.0,0.0,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-4.9,65.0,4.999999999999999,0.0,1.0,1.1479437019748901e-41,0.0,1243.0,0.0,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-4.8,65.0,8.0,0.0,1.0,0.0,0.0,1235.0,0.0,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-4.7,65.0,9.0,0.0,1.0,0.0,0.0,1260.0,0.0,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-4.6,65.0,14.0,0.0,1.0,0.0,0.0,1277.0,0.0,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-4.5,65.0,14.999999999999996,0.0,1.0,3.6734198463196485e-40,0.0,1309.0,0.0,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-4.4,65.00000000000001,14.0,0.0,1.0,0.0,0.0,1457.0,0.0,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-4.3,65.0,4.0,0.0,1.0,0.0,0.0,1517.0,0.0,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-4.2,64.0,3.0,0.0,1.0,0.0,0.0,1466.0,0.3,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-4.1,64.0,3.0,0.0,1.0,-9.4039548065783e-38,0.0,1447.0,0.6,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-4.0,63.99999999999999,2.0,0.0,1.0,3.76158192263132e-37,0.0,1484.0,0.8,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-3.9,64.0,1.0,0.0,1.0,0.0,0.0,1504.0,1.2,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-3.8,63.99999999999999,0.9999999999999998,0.0,0.9999999999999999,0.0,0.0,1473.0,3.0,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-3.7,64.0,-3.469446951953614e-18,0.0,1.0,0.0,0.0,1470.0,4.2,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-3.6,63.0,-3.469446951953614e-18,0.0,1.0,-4.81482486096809e-35,0.0,1460.0,4.8,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-3.5,63.00000000000001,-3.469446951953614e-18,0.0,1.0,-1.925929944387236e-34,0.0,1450.0,5.3,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-3.4,63.00000000000001,0.0,0.0,1.0,7.703719777548943e-34,0.0,1433.0,5.3,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-3.3,63.0,0.0,0.0,1.0,0.0,0.0,1426.0,5.1,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-3.2,62.99999999999999,1.0,0.0,1.0,-1.232595164407831e-32,0.0,1442.0,4.6,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-3.1,62.0,2.0000000000000004,0.0,1.0,0.0,0.0,1431.0,3.1,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-3.0,62.000000000000014,2.0,0.0,1.0,1.9721522630525295e-31,0.0,1380.0,1.3,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-2.9,62.00000000000001,2.0,0.0,1.0,-7.888609052210118e-31,0.0,1342.0,0.0,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-2.8,61.99999999999999,3.0,0.0,1.0,-3.1554436208840472e-30,0.0,1343.0,-0.5,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-2.7,61.0,3.0,0.0,0.9999999999999999,0.0,0.0,1361.0,-0.5,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-2.6,61.0,3.0,0.0,1.0,0.0,0.0,1388.0,-0.6,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-2.5,61.000000000000014,3.000000000000001,0.0,1.0,-1.0097419586828951e-28,0.0,1382.0,-0.6,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-2.4,61.0,3.0000000000000004,0.0,1.0,0.0,0.0,1384.0,0.3,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-2.3,61.00000000000001,3.0,0.0,1.0,0.0,0.0,1381.0,0.6,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-2.2,59.99999999999999,3.0,0.0,1.0,0.0,0.0,1372.0,0.6,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-2.1,60.0,3.0,0.0,1.0,0.0,0.0,1376.0,0.5,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-2.0,60.0,3.0,0.0,1.0,-1.0339757656912846e-25,0.0,1377.0,0.6,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-1.9,60.00000000000001,3.0,0.0,1.0,0.0,0.0,1374.0,0.6,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-1.8,60.0,3.0,0.0,1.0,1.6543612251060553e-24,0.0,1370.0,1.0,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-1.7,60.0,2.9999999999999996,0.0,1.0,0.0,0.0,1365.0,1.0,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-1.6,59.00000000000001,3.0,0.0,1.0,0.0,0.0,1361.0,1.0,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-1.5,59.0,3.0,0.0,1.0000000000000002,0.0,0.0,1360.0,0.4,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-1.4,59.0,3.0000000000000004,0.0,1.0,0.0,0.0,1358.0,0.4,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-1.3,59.0,2.9999999999999996,0.0,1.0,0.0,0.0,1353.0,0.4,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-1.2,59.0,3.0,0.0,1.734723475976807e-18,0.0,0.0,1347.0,0.3,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-1.1,59.0,3.0,0.0,1.734723475976807e-18,-1.3552527156068805e-20,0.0,1344.0,0.4,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-1.0,59.0,2.9999999999999996,0.0,-6.938893903907228e-18,-5.421010862427522e-20,0.0,1342.0,1.5,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-0.9,59.0,3.0,0.0,2.7755575615628914e-17,-2.168404344971009e-19,0.0,1340.0,3.3,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-0.8,58.000000000000014,3.0000000000000004,0.0,1.0,0.0,0.0,1335.0,5.6,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-0.7,57.00000000000001,3.0,0.0,1.0,0.0,0.0,1314.0,8.5,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-0.6,57.0,3.0,0.0,0.9999999999999999,0.0,0.0,1286.0,16.8,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-0.5,55.0,3.0,0.0,0.9999999999999999,2.7755575615628914e-17,0.0,1239.0,20.8,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-0.4,52.0,3.0000000000000004,0.0,1.0,1.0,0.0,1173.0,24.8,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-0.3,49.0,3.0,0.0,0.9999999999999999,1.0,0.0,1045.0,24.5,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-0.2,47.0,9.000000000000002,0.0,1.0,1.0,0.0,1136.0,20.1,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-0.1,43.0,4.0,0.0,1.0,1.0,0.0,1099.0,11.0,2300011,1,4.0,12.0,999.0,999.0,999.0,2.0,2.0,2.0,2019,2023,CISS_2023_2300011_V1,CISS,True
-5.0,89.0,,90.0,0.0,,,4750.0,-14.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-4.9,97.15984610099619,,46.88611473720384,-0.03274750944692539,,,4750.0,-14.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-4.8,102.61312813466165,,23.01481964960492,-0.043663345929233946,,,4750.0,-14.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-4.7,105.78648711782893,,14.800467193404332,-0.038205427688079725,,,4750.0,-14.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-4.6,107.10656406733082,,18.657409824802496,-0.02183167296461691,,,4750.0,-14.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-4.5,107.0,,31.0,-6.938893903907228e-18,,,5300.0,-10.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-4.4,105.89343593266919,,48.24259017519746,0.021831672964616883,,,5300.0,-10.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-4.3,104.21351288217107,,66.79953280659569,0.038205427688079684,,,5300.0,-10.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-4.2,102.38687186533838,,83.085180350395,0.04366334592923389,,,5300.0,-10.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-4.1,100.84015389900378,,93.51388526279628,0.03274750944692535,,,5300.0,-10.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-4.0,100.0,,94.5,0.0,,,5150.0,-26.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-3.9,100.15441016832705,,83.79952456200616,-0.05457918241154251,,,5150.0,-26.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-3.8,101.03682033665407,,64.53504912401233,-0.10915836482308494,,,5150.0,-26.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-3.7,102.24202542081758,,41.1708114050155,-0.13644795602885607,,,5150.0,-26.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-3.6,103.36482033665405,,18.171049124012374,-0.10915836482308491,,,5150.0,-26.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-3.5,103.99999999999999,,5.551115123125783e-15,5.551115123125783e-17,,,5200.0,-58.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-3.4,103.86492339402267,,-9.980688423222261,0.20448505668155315,,,5200.0,-58.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-3.3,103.16720577121265,,-12.81972930264514,0.46242803160426027,,,5200.0,-58.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-3.2,102.23702645139129,,-10.668425970456894,0.7181284781861901,,,5200.0,-58.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-3.1,101.40456475437995,,-5.678081758845764,0.9158859498454139,,,5200.0,-58.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-3.0,100.99999999999999,,0.0,1.0,,,5000.0,-64.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-2.9,101.26589625558229,,4.579229130882863,0.9326389556853315,,,5000.0,-64.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-2.8,102.09435657849536,,7.731868086568195,0.7474462384060457,,,5000.0,-64.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-2.7,103.28986877361731,,9.49489247681209,0.4959340432840954,,,5000.0,-64.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-2.6,104.65692064582619,,9.905277911370664,0.22961456544142936,,,5000.0,-64.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-2.5,105.99999999999999,,8.999999999999998,-4.163336342344337e-17,,,5250.0,-48.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-2.4,107.11149158364823,,6.9277718996908275,-0.15104087942287892,,,5250.0,-48.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-2.3,107.7353679148059,,4.284256956372376,-0.22021298522844393,,,5250.0,-48.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-2.2,107.60349845413948,,1.7768560632085242,-0.21386465132256965,,,5250.0,-48.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-2.1,106.44775266231537,,0.11297011336310847,-0.1383442116111303,,,5250.0,-48.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-2.0,103.99999999999999,,0.0,2.7755575615628914e-17,,,5200.0,-58.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
-1.9,100.12813740982477,,1.8856832703538309,0.1915245620061835,,,5200.0,-58.0,2300013,1,0.0,1.0,52.0,-49.0,-18.0,2.0,3.0,1.0,2014,2023,CISS_2023_2300013_V1,CISS,True
