CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,VehicleDescriptor,VINDecodedOn,VINDecodeError,VehicleTypeId,VehicleType,ManufacturerFullNameId,ManufacturerFullName,MakeId,Make,ModelId,Model,ModelYear,Series,Trim,Series2,Trim2,PlantCountryId,PlantCountry,PlantState,PlantCity,PlantCompanyName,DestinationMarketId,DestinationMarket,BasePrice,Note,BodyClassId,BodyClass,DoorsCount,Windows,WheelBaseTypeId,WheelBaseType,TrackWidthIN,GrossVehicleWeightRatingFromId,GrossVehicleWeightRatingFrom,GrossVehicleWeightRatingToId,GrossVehicleWeightRatingTo,GrossCombWeightRatingFromId,GrossCombWeightRatingFrom,GrossCombWeightRatingToId,GrossCombWeightRatingTo,CurbWeightLB,WheelBaseIN_from,WheelBaseIN_to,WheelsCount,WheelSizeFrontIN,WheelSizeRearIN,TruckBodyCabTypeId,TruckBodyCabType,TruckBedTypeId,TruckBedType,TruckBedLengthIN,BusTypeId,BusType,BusFloorConfigurationTypeId,BusFloorConfigurationType,BusLengthFT,OtherBusInfo,CustomMotorcycleTypeId,CustomMotorcycleType,MotorcycleSuspensionTypeId,MotorcycleSuspensionType,MotorcycleChassisTypeId,MotorcycleChassisType,OtherMotorcycleInfo,SteeringLocationId,SteeringLocation,EntertainmentSystemId,EntertainmentSystem,SeatsCount,SeatRowsCount,TransmissionSpeeds,TransmissionStyleId,TransmissionStyle,DriveTypeId,DriveType,AxlesCount,AxleConfigurationId,AxleConfiguration,BrakeSystemTypeId,BrakeSystemType,BrakeSystemDesc,EVDriveUnitId,EVDriveUnit,BatteryKWh_from,BatteryKWh_to,BatteryV_from,BatteryV_to,BatteryA_from,BatteryA_to,BatteryPacksPerVehicle,BatteryModulesPerPack,BatteryCellsPerModule,BatteryTypeId,BatteryType,OtherBatteryInfo,ChargerLevelId,ChargerLevel,ChargerPowerKW,EngineManufacturer,EngineModel,EngineConfigurationId,EngineConfiguration,EnginePowerKW,EngineStrokeCycles,EngineCylindersCount,EngineBrakeHP_from,EngineBrakeHP_to,EngineCoolingTypeId,EngineCoolingType,DisplacementCI,DisplacementCC,DisplacementL,FuelTypePrimaryId,FuelTypePrimary,FuelTypeSecondaryId,FuelTypeSecondary,FuelDeliveryInjectionTypeId,FuelDeliveryInjectionType,EngineValveTrainDesignId,EngineValveTrainDesign,EngineElectrificationLevelId,EngineElectrificationLevel,EngineTurboId,EngineTurbo,TopSpeedMPH,OtherEngineInfo,SeatBeltTypeId,SeatBeltType,PretensionerId,Pretensioner,AirBagLocFrontId,AirBagLocFront,AirBagLocKneeId,AirBagLocKnee,AirBagLocSideId,AirBagLocSide,AirBagLocCurtainId,AirBagLocCurtain,AirBagLocSeatCushionId,AirBagLocSeatCushion,OtherRestraintSystemInfo,ForwardCollisionWarningId,ForwardCollisionWarning,DynamicBrakeSupportId,DynamicBrakeSupport,CrashImminentBrakingID,CrashImminentBraking,PedestrianAutoEmergencyBrakingID,PedestrianAutoEmergencyBraking,BlindSpotWarningId,BlindSpotWarning,BlindSpotInterventionId,BlindSpotIntervention,LaneDepartureWarningId,LaneDepartureWarning,LaneKeepingAssistanceID,LaneKeepingAssistance,LaneCenteringAssistanceID,LaneCenteringAssistance,BackupCameraID,BackupCamera,RearCrossTrafficAlertID,RearCrossTrafficAlert,RearAutomaticEmergencyBrakingID,RearAutomaticEmergencyBraking,ParkAssistId,ParkAssist,DaytimeRunningLightId,DaytimeRunningLight,HeadlampLightSourceID,HeadlampLightSource,SemiAutoHeadlampBeamSwitchingID,SemiAutoHeadlampBeamSwitching,AdaptiveDrivingBeamId,AdaptiveDrivingBeam,AdaptiveCruiseControlId,AdaptiveCruiseControl,AntilockBrakeSystemId,AntilockBrakeSystem,ElectronicStabilityControlId,ElectronicStabilityControl,TPMSId,TPMS,AutomaticCrashNotificationId,AutomaticCrashNotification,EventDataRecorderId,EventDataRecorder,TractionControlId,TractionControl,AutoPedestrianAlertingSoundID,AutoPedestrianAlertingSound,KeylessIgnitionId,KeylessIgnition,SAEAutomationLevel_from,SAEAutomationLevel_to,AutoReverseSystemId,AutoReverseSystem,ActiveSafetySysNote,CASEWGT,PSUSTRAT,VERSION
18029,17,79,1-17-2020-079-07,7,1,1NXBR18E*WZ******,14OCT2021:05:10:57.817,0,2,PASSENGER CAR,1062,"NEW UNITED MOTOR MANUFACTURING, INC.",448,TOYOTA,2208,Corolla,1998,ZZE110L,,,,6,UNITED STATES (USA),CALIFORNIA,FREMONT,"New United Motor Manufacturing, Inc.",,,,"Manufactured by NUMMI, but marketed by Toyota for 1NX.",13,Sedan/Saloon,4,,,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,7,4x2,,,,,,,,,,,,,,,,,,,,,,,,Toyota,1ZZ-FE,1,In-Line,,,4,,,,,109.84,1794.000,1.800000,4,Gasoline,,,3,Multipoint Fuel Injection (MPFI),2,Dual Overhead Cam (DOHC),,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.125447004337,4,5
18037,24,90,1-24-2020-090-01,1,1,3GCRKSE3*AG******,14OCT2021:05:11:01.643,0,3,TRUCK,984,GENERAL MOTORS LLC,467,CHEVROLET,1850,Silverado,2010,1/2 Ton,LT,,,12,MEXICO,GUANAJUATO,SILAO,,,,,,60,Pickup,4,,,,,14,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,2,4WD/4-Wheel Drive/4x4,,,,2,Hydraulic,,,,,,,,,,,,,,,,,,,GM,LC9,2,V-Shaped,,,8,,,2,Water,323.43,5300.000,5.300000,15,Flexible Fuel Vehicle (FFV),,,4,Sequential Fuel Injection (SFI),3,Overhead Valve (OHV),,,,,,"Flex Fuel: Gas/ALC Other: ALUM CYL, Deactivation",1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),,,,,Airbags: Roof Side (all seating rows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.4673874654262,1,5
18037,24,90,1-24-2020-090-01,1,2,2HGES165*3H******,14OCT2021:05:11:01.753,0,2,PASSENGER CAR,990,"HONDA OF CANADA MFG., INC.",474,HONDA,1863,Civic,2003,,LX,,,1,CANADA,ONTARIO,ALLISTON,,,,,,13,Sedan/Saloon,4,,,,,11,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,4,2,Automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,D17A1,1,In-Line,85.760,,4,115.0000,,,,102.00,1671.481,1.671481,4,Gasoline,,,,,4,Single Overhead Cam (SOHC),,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.4673874654262,1,5
18038,52,96,1-52-2020-096-03,3,1,2C3CCACG*CH******,14OCT2021:05:10:58.410,0,2,PASSENGER CAR,995,FCA CANADA INC.,477,CHRYSLER,1878,300,2012,LX,300C/Limited,,,,,,,Brampton Assembly,16,"U.S., Canada, Mexico, Other Export Market (BUX)",,Series : 300C:(BUX) Starting Nov 2011,13,Sedan/Saloon,4,,,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,,,,,,4,RWD/Rear-Wheel Drive,,,,,,,,,,,,,,,,,,,,,,,,Chrysler,,,,211.030,,6,283.0000,,,,219.69,3600.000,3.600000,15,Flexible Fuel Vehicle (FFV),,,,,,,,,2,No,,Gas/Flex Fuel(50-St.),1,Manual,,,3,1st Row (Driver and Passenger),,,6,All Rows,,,,,Frontal airbag at outboard seating position,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,99.8508208865517,12,5
18045,28,46,1-28-2020-046-09,9,1,1J4FA29P*1P******,14OCT2021:05:16:44.917,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),994,FCA US LLC,483,JEEP,1943,Wrangler,2001,TJ,SE,L Series,,6,UNITED STATES (USA),OHIO,TOLEDO,Toledo Assembly # 2,14,"U.S., Canada",,Body Type: Open Body,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2,,,,,12,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,,,,,,2,4WD/4-Wheel Drive/4x4,,,,2,Hydraulic,,,,,,,,,,,,,,,,,,,,,1,In-Line,,,4,,,,,152.56,2500.000,2.500000,4,Gasoline,,,3,Multipoint Fuel Injection (MPFI),,,,,,,,"Engine Info:Unleaded,Sales Code:EPE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.357253421114,3,5
18046,59,31,1-59-2020-031-01,1,1,3VWCD21C*YM******,14OCT2021:05:16:45.057,0,2,PASSENGER CAR,1147,"VOLKSWAGEN GROUP OF AMERICA, INC.",482,VOLKSWAGEN,8119,Beetle,2000,GLS,,,,12,MEXICO,,PUEBLA,,,,,,5,Hatchback/Liftback/Notchback,2,,,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Volkswagen,,,,111.860,,4,150.0000,,,,108.68,1781.000,1.781000,4,Gasoline,,,,,,,,,,,,50-St./Can. TLEV emission.   Emissions Certification Test Group: YVWXV01.8228,1,Manual,,,3,1st Row (Driver and Passenger),,,1,Driver Seat Only,,,,,Active Seat Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9950773831727,6,5
18047,59,32,1-59-2020-032-02,2,1,1G1JC52F*47******,14OCT2021:05:11:02.190,0,2,PASSENGER CAR,984,GENERAL MOTORS LLC,467,CHEVROLET,8834,Cavalier,2004,,,,,6,UNITED STATES (USA),OHIO,LORDSTOWN,NA-GM Corp,,,,,13,Sedan/Saloon,4,4,,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM,L61,1,In-Line,126.770,,4,170.0000,,,,134.25,2200.000,2.200000,4,Gasoline,,,3,Multipoint Fuel Injection (MPFI),2,Dual Overhead Cam (DOHC),,,,,,"Name Plate: Chevrolet, Pontiac, Saturn, Oldsmobile",1,Manual,,,3,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5689789823997,6,5
18053,66,44,1-66-2020-044-03,3,2,19XFC1F3*KE******,14OCT2021:05:16:45.650,0,2,PASSENGER CAR,988,"HONDA DEVELOPMENT & MANUFACTURING OF AMERICA, LLC",474,HONDA,1863,Civic,2019,EX,,,,6,UNITED STATES (USA),INDIANA,GREENBURG,,,,23400.00,,13,Sedan/Saloon,4,,,,,11,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,106.3000,,4,17,17,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,5,2,,7,Continuously Variable Transmission (CVT),7,4x2,2,,,,,,,,,,,,,,,,,,,,,,,Honda,L15B7/L15BY,1,In-Line,129.750,4,4,174.0000,,2,Water,91.54,1500.000,1.500000,4,Gasoline,,,1,Stoichiometric Gasoline Direct Injection (SGDI),2,Dual Overhead Cam (DOHC),,,1,Yes,,,1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),4,1st and 2nd Rows,,,,1,Standard,1,Standard,1,Standard,,,1,Standard,,,1,Standard,1,Standard,,,1,Standard,,,,,,,1,Standard,,,1,Standard,1,Standard,1,Standard,1,Standard,1,Standard,1,Direct,,,,,1,Standard,,,1,Standard,,,1,Standard,,220.365913470322,6,5
18054,25,58,1-25-2020-058-06,6,1,1G1JB5SH*C4******,14OCT2021:05:11:22.883,0,2,PASSENGER CAR,984,GENERAL MOTORS LLC,467,CHEVROLET,1835,Sonic,2012,LS (Manual),,,,6,UNITED STATES (USA),MICHIGAN,ORION,GMNA,,,,,13,Sedan/Saloon,4,,,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,3,Manual/Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,LUW,,,103.000,,4,138.1300,,,,109.84,1800.000,1.800000,4,Gasoline,10,Ethanol (E85),3,Multipoint Fuel Injection (MPFI),2,Dual Overhead Cam (DOHC),,,,,,"Book Code: J, P.  E85 Max.",1,Manual,,,3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),4,1st and 2nd Rows,6,All Rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,460.674888036835,2,5
18054,25,58,1-25-2020-058-06,6,2,1HSDJAPR*FH******,14OCT2021:05:11:22.977,0,3,TRUCK,1028,"NAVISTAR, INC.",526,INTERNATIONAL,2564,LF687,2015,ProStar+,,,,6,UNITED STATES (USA),OHIO,SPRINGFIELD,,,,,"GVWR: 33,001 - 55,000 lbs",66,Truck-Tractor,,,,,,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,5,6x4,,,,1,Air,,,,,,,,,,,,,,,,,,,Cummins,"X15, Signature",,,,,,,,,,915.00,14994.164,14.994164,1,Diesel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.674888036835,2,5
18063,31,41,1-31-2020-041-07,7,1,1FTSX30F*XE******,14OCT2021:05:11:23.523,0,3,TRUCK,976,"FORD MOTOR COMPANY, USA",460,FORD,1806,F-350,1999,,,,,6,UNITED STATES (USA),KENTUCKY,JEFFERSON COUNTY,Kentucky Truck,,,,,60,Pickup,,,,,,17,"Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)",,,,,,,,,,,,,2,Extra/Super/ Quad/Double/King/Extended,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,7,4x2,,,,2,Hydraulic,,,,,,,,,,,,,,,,,,,Navistar,,2,V-Shaped,160.330,,8,215.0000,235.0000,,,445.47,7300.000,7.300000,1,Diesel,,,7,Unit Injector Direct Injection Diesel (UDI),,,,,1,Yes,,,1,Manual,,,3,1st Row (Driver and Passenger),,,,,,,,,2nd gen front airbag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.866389499539,6,5
18063,31,41,1-31-2020-041-07,7,2,3FADP4EJ*FM******,14OCT2021:05:11:02.927,0,2,PASSENGER CAR,979,"FORD MOTOR COMPANY, MEXICO",460,FORD,3267,Fiesta,2015,SE,,,,12,MEXICO,,CUAUTITLAN,Cuautitlan,,,,,5,Hatchback/Liftback/Notchback,5,,,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ford,,1,In-Line,89.480,,4,120.0000,,,,97.64,1600.000,1.600000,15,Flexible Fuel Vehicle (FFV),,,,,,,,,,,,Ti-VCT,1,Manual,,,3,1st Row (Driver and Passenger),1,Driver Seat Only,4,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,619.866389499539,6,5
18064,31,42,1-31-2020-042-10,10,1,1FTPX14V*7F******,14OCT2021:05:11:03.050,0,3,TRUCK,976,"FORD MOTOR COMPANY, USA",460,FORD,1801,F-150,2007,F-Series,,Styleside,,6,UNITED STATES (USA),MICHIGAN,DEARBORN,,,,,,60,Pickup,,,,,,15,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",,,,,,,,,,,,,2,Extra/Super/ Quad/Double/King/Extended,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,2,4WD/4-Wheel Drive/4x4,,,,2,Hydraulic,,,,,,,,,,,,,,,,,,,,,2,V-Shaped,,,8,,,,,329.53,5400.000,5.400000,15,Flexible Fuel Vehicle (FFV),,,,,4,Single Overhead Cam (SOHC),,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),,,,,,,,,Sec. Gen. Air Bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310.67454262276,6,5
18065,19,87,1-19-2020-087-04,4,1,3GTU9AEF*LG******,14OCT2021:05:11:23.633,0,3,TRUCK,984,GENERAL MOTORS LLC,472,GMC,1857,Sierra,2020,1500 Fleet/Base 4WD,,,,12,MEXICO,,SILAO,,,,,,60,Pickup,4,,,,,15,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",,,,,,,,,,,,,4,Crew/ Super Crew/ Crew Max,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,2,4WD/4-Wheel Drive/4x4,,,,2,Hydraulic,,,,,,,,,,,,,,,,,,,,L82,,,,,8,,,,,323.43,5300.000,5.300000,4,Gasoline,,,,,,,,,,,,"DI, AFM, ALUM, GEN 5, VAR 1",1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),6,All Rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.928146929996,9,5
18065,19,87,1-19-2020-087-04,4,2,1G4HD572*8U******,14OCT2021:05:16:46.150,0,2,PASSENGER CAR,984,GENERAL MOTORS LLC,468,BUICK,4267,Lucerne,2008,CXL,,,,6,UNITED STATES (USA),MICHIGAN,DETROIT HAMTRAMCK,GMNA,,,,,13,Sedan/Saloon,4,4,,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buick,L26,2,V-Shaped,,,6,,,2,Water,231.89,3800.000,3.800000,4,Gasoline,,,4,Sequential Fuel Injection (SFI),,,,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),,,Has Occupant Sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,301.928146929996,9,5
18066,19,88,1-19-2020-088-03,3,1,1C6RR6GT*GS******,14OCT2021:05:10:59.800,0,3,TRUCK,994,FCA US LLC,496,RAM,13620,1500,2016,Single Rear Wheels,SLT,,,6,UNITED STATES (USA),MICHIGAN,WARREN,Warren Truck Assembly,,,,,60,Pickup,,,,,,14,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,,,,,,,2,Extra/Super/ Quad/Double/King/Extended,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,,,,,,7,4x2,,,,2,Hydraulic,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,347.84,5700.000,5.700000,4,Gasoline,,,,,,,,,2,No,,"Sales Code : EZC,EZH",1,Manual,,,3,1st Row (Driver and Passenger),,,6,All Rows,,,,,Active Seat Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.886837400236,9,5
18071,33,58,1-33-2020-058-09,9,2,1J4FA39S*3P******,14OCT2021:05:10:59.910,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),994,FCA US LLC,483,JEEP,1943,Wrangler,2003,TJ,X/Commando,M Series,,6,UNITED STATES (USA),OHIO,TOLEDO,Toledo Assembly # 2,14,"U.S., Canada",,Body Type: Open Body,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2,,,,,12,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,,,,,,2,4WD/4-Wheel Drive/4x4,,,,2,Hydraulic,,,,,,,,,,,,,,,,,,,,,1,In-Line,,,6,,,,,244.09,4000.000,4.000000,4,Gasoline,,,,,,,,,,,,"Engine Info: Unleaded,Sales Code:ERH",1,Manual,,,3,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.059662370825,12,5
18072,29,90,1-29-2020-090-06,6,1,JN1BV7AR*FM******,14OCT2021:05:11:31.680,0,2,PASSENGER CAR,996,"NISSAN MOTOR COMPANY, LTD",480,INFINITI,1901,Q50,2015,,,,,3,JAPAN,TOCHIGI,"TOCHIGI PLANT, KAWACHI-GUN","Nissan Motor Company, Ltd.",,,,,13,Sedan/Saloon,4,,,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,3,AWD/All-Wheel Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.79,3700.000,3.700000,4,Gasoline,,,,,,,,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),,,4,1st and 2nd Rows,4,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,43.8099494177558,2,5
18072,29,90,1-29-2020-090-06,6,2,3FA6P0CD*KR******,14OCT2021:05:11:31.790,0,2,PASSENGER CAR,979,"FORD MOTOR COMPANY, MEXICO",460,FORD,1780,Fusion,2019,SEL FWD,,,,12,MEXICO,STATE OF MEXICO,HERMOSILLO,,,,28580.00,,13,Sedan/Saloon,4,,,,,,,,,,,,,,112.2000,,4,18,18,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,5,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,Ford,,1,In-Line,134.970,,4,181.0000,,,,91.54,1500.000,1.500000,4,Gasoline,,,,,,,,,,,155,,1,Manual,,,3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),4,1st and 2nd Rows,,,,,,1,Standard,1,Standard,1,Standard,1,Standard,1,Standard,,,1,Standard,1,Standard,,,1,Standard,,,,,,,1,Standard,,,1,Standard,1,Standard,,,1,Standard,1,Standard,1,Direct,1,Standard,,,1,Standard,,,1,Standard,,,1,Standard,,43.8099494177558,2,5
18073,29,91,1-29-2020-091-06,6,1,5TFUY5F1*EX******,14OCT2021:05:11:03.677,0,3,TRUCK,1090,"TOYOTA MOTOR MANUFACTURING, TEXAS, INC.",448,TOYOTA,2467,Tundra,2014,UPK51L/GSK51L/USK51L/USK52L/UPK56L/USK56L/USK57L,SR5,,,6,UNITED STATES (USA),TEXAS,,"Toyota Motor Manufacturing, Texas, Inc",,,,,60,Pickup,,,1,Long,,2,"Class 2: 6,001 - 10,000 lb (2,722 - 4,536 kg)",,,,,,,,,,,,,2,Extra/Super/ Quad/Double/King/Extended,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,2,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,,,,,,,3UR-FE,2,V-Shaped,284.110,,8,381.0000,,,,347.84,5700.000,5.700000,4,Gasoline,,,,,,,,,,,,PORT,1,Manual,,,3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),6,All Rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.809949427944,2,5
18073,29,91,1-29-2020-091-06,6,2,1LNHL9EK*EG******,14OCT2021:05:11:03.770,0,2,PASSENGER CAR,976,"FORD MOTOR COMPANY, USA",464,LINCOLN,1794,MKS,2014,AWD,,,,6,UNITED STATES (USA),ILLINOIS,CHICAGO,Chicago,,,,,13,Sedan/Saloon,4,,,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,3,AWD/All-Wheel Drive,,,,,,,,,,,,,,,,,,,,,,,,Ford,,2,V-Shaped,227.440,,6,305.0000,,,,225.79,3700.000,3.700000,4,Gasoline,,,,,,,,,,,,Ti-VCT,1,Manual,,,3,1st Row (Driver and Passenger),,,4,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,43.809949427944,2,5
18074,29,92,1-29-2020-092-06,6,1,4T1BF1FK*FU******,14OCT2021:05:11:24.007,0,2,PASSENGER CAR,1088,"TOYOTA MOTOR MANUFACTURING, KENTUCKY, INC.",448,TOYOTA,2469,Camry,2015,ASV50L/GSV50L/AVV50L,,,,6,UNITED STATES (USA),KENTUCKY,GEORGETOWN,"Toyota Motor Manufacturing, Kentucky, Inc",,,,,13,Sedan/Saloon,4,,,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,7,4x2,,,,,,,,,,,,,,,,,,,,,,,,,2AR-FE,1,In-Line,199.850,,4,268.0000,,,,152.56,2500.000,2.500000,4,Gasoline,,,3,Multipoint Fuel Injection (MPFI),,,,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),6,All Rows,6,All Rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,43.809949457045,2,5
