CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,VehicleDescriptor,VINDecodedOn,VINDecodeError,VehicleTypeId,VehicleType,ManufacturerFullNameId,ManufacturerFullName,MakeId,Make,ModelId,Model,ModelYear,Series,Trim,Series2,Trim2,PlantCountryId,PlantCountry,PlantState,PlantCity,PlantCompanyName,DestinationMarketId,DestinationMarket,BasePrice,Note,BodyClassId,BodyClass,DoorsCount,Windows,WheelBaseTypeId,WheelBaseType,TrackWidthIN,GrossVehicleWeightRatingFromId,GrossVehicleWeightRatingFrom,GrossVehicleWeightRatingToId,GrossVehicleWeightRatingTo,GrossCombWeightRatingFromId,GrossCombWeightRatingFrom,GrossCombWeightRatingToId,GrossCombWeightRatingTo,CurbWeightLB,WheelBaseIN_from,WheelBaseIN_to,WheelsCount,WheelSizeFrontIN,WheelSizeRearIN,TruckBodyCabTypeId,TruckBodyCabType,TruckBedTypeId,TruckBedType,TruckBedLengthIN,BusTypeId,BusType,BusFloorConfigurationTypeId,BusFloorConfigurationType,BusLengthFT,OtherBusInfo,CustomMotorcycleTypeId,CustomMotorcycleType,MotorcycleSuspensionTypeId,MotorcycleSuspensionType,MotorcycleChassisTypeId,MotorcycleChassisType,OtherMotorcycleInfo,SteeringLocationId,SteeringLocation,EntertainmentSystemId,EntertainmentSystem,SeatsCount,SeatRowsCount,TransmissionSpeeds,TransmissionStyleId,TransmissionStyle,DriveTypeId,DriveType,AxlesCount,AxleConfigurationId,AxleConfiguration,BrakeSystemTypeId,BrakeSystemType,BrakeSystemDesc,EVDriveUnitId,EVDriveUnit,BatteryKWh_from,BatteryKWh_to,BatteryV_from,BatteryV_to,BatteryA_from,BatteryA_to,BatteryPacksPerVehicle,BatteryModulesPerPack,BatteryCellsPerModule,BatteryTypeId,BatteryType,OtherBatteryInfo,ChargerLevelId,ChargerLevel,ChargerPowerKW,EngineManufacturer,EngineModel,EngineConfigurationId,EngineConfiguration,EnginePowerKW,EngineStrokeCycles,EngineCylindersCount,EngineBrakeHP_from,EngineBrakeHP_to,EngineCoolingTypeId,EngineCoolingType,DisplacementCI,DisplacementCC,DisplacementL,FuelTypePrimaryId,FuelTypePrimary,FuelTypeSecondaryId,FuelTypeSecondary,FuelDeliveryInjectionTypeId,FuelDeliveryInjectionType,EngineValveTrainDesignId,EngineValveTrainDesign,EngineElectrificationLevelId,EngineElectrificationLevel,EngineTurboId,EngineTurbo,TopSpeedMPH,OtherEngineInfo,SeatBeltTypeId,SeatBeltType,PretensionerId,Pretensioner,AirBagLocFrontId,AirBagLocFront,AirBagLocKneeId,AirBagLocKnee,AirBagLocSideId,AirBagLocSide,AirBagLocCurtainId,AirBagLocCurtain,AirBagLocSeatCushionId,AirBagLocSeatCushion,OtherRestraintSystemInfo,ForwardCollisionWarningId,ForwardCollisionWarning,DynamicBrakeSupportId,DynamicBrakeSupport,CrashImminentBrakingID,CrashImminentBraking,PedestrianAutoEmergencyBrakingID,PedestrianAutoEmergencyBraking,BlindSpotWarningId,BlindSpotWarning,BlindSpotInterventionId,BlindSpotIntervention,LaneDepartureWarningId,LaneDepartureWarning,LaneKeepingAssistanceID,LaneKeepingAssistance,LaneCenteringAssistanceID,LaneCenteringAssistance,BackupCameraID,BackupCamera,RearCrossTrafficAlertID,RearCrossTrafficAlert,RearAutomaticEmergencyBrakingID,RearAutomaticEmergencyBraking,ParkAssistId,ParkAssist,DaytimeRunningLightId,DaytimeRunningLight,HeadlampLightSourceID,HeadlampLightSource,SemiAutoHeadlampBeamSwitchingID,SemiAutoHeadlampBeamSwitching,AdaptiveDrivingBeamId,AdaptiveDrivingBeam,AdaptiveCruiseControlId,AdaptiveCruiseControl,AntilockBrakeSystemId,AntilockBrakeSystem,ElectronicStabilityControlId,ElectronicStabilityControl,TPMSId,TPMS,AutomaticCrashNotificationId,AutomaticCrashNotification,EventDataRecorderId,EventDataRecorder,TractionControlId,TractionControl,AutoPedestrianAlertingSoundID,AutoPedestrianAlertingSound,KeylessIgnitionId,KeylessIgnition,SAEAutomationLevel_from,SAEAutomationLevel_to,AutoReverseSystemId,AutoReverseSystem,ActiveSafetySysNote,CASEWGT,PSUSTRAT,VERSION
28305,54,5,1-54-2023-005-01,1,1,WDBWK5EA*AF******,09OCT2024:06:04:05.090,0,2,PASSENGER CAR,1042,MERCEDES-BENZ CARS,449,MERCEDES-BENZ,2080,SLK-Class,2010,SLK300,,,,2,GERMANY,,BREMEN,,,,,Some of the decoding information provided may vary for non-U.S. market vehicles.,1,Convertible/Cabriolet,2,,,,,1,"Class 1: 6,000 lb or less (2,722 kg or less)",1,"Class 1: 6,000 lb or less (2,722 kg or less)",,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,V-Shaped,,,6,,,,,183.07,3000.000,3.000000,4,Gasoline,,,,,,,,,,,,,1,Manual,1,Yes,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),,,,,Type 2 seat belts with load limiters and pretensioners for driver and front passenger.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,126.2270126,9,8
28306,54,6,1-54-2023-006-06,6,1,2FMDK3J9*DB******,09OCT2024:06:04:43.620,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),977,"FORD MOTOR COMPANY OF CANADA, LTD.",460,FORD,1797,Edge,2013,,SEL,,,1,CANADA,ONTARIO,OAKVILLE,Oakville Assembly,,,,,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,,13,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,1,FWD/Front-Wheel Drive,,,,2,Hydraulic,,,,,,,,,,,,,,,,,,,Ford,,1,In-Line,,,4,240.0000,,,,122.05,2000.000,2.000000,4,Gasoline,,,1,Stoichiometric Gasoline Direct Injection (SGDI),,,,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),,,4,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,2692.229381,9,8
28306,54,6,1-54-2023-006-06,6,2,1N4AL3AP*GC******,09OCT2024:06:04:59.073,0,2,PASSENGER CAR,997,"NISSAN NORTH AMERICA, INC.",478,NISSAN,1904,Altima,2016,,,,,6,UNITED STATES (USA),TENNESSEE,SMYRNA,Nissan North America Inc.,,,,position 6:Model change number code,13,Sedan/Saloon,4,,,,,1,"Class 1: 6,000 lb or less (2,722 kg or less)",1,"Class 1: 6,000 lb or less (2,722 kg or less)",,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,7,4x2,,,,,,,,,,,,,,,,,,,,,,,,,,1,In-Line,,,4,,,,,152.56,2500.000,2.500000,4,Gasoline,,,,,,,,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),4,1st and 2nd Rows,,,2nd row outboard and center 3-point manual belts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,2692.229381,9,8
28307,77,3,1-77-2023-003-06,6,1,JF2SJAEC*JH******,09OCT2024:06:04:43.700,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),19109,SUBARU CORPORATION,523,SUBARU,2234,Forester,2018,,Premium+CWP,Wagon Body Type,,3,JAPAN,GUNMA,OTA,Yajima Plant,,,25695.00,CWP : Cold Weather Pack  AP : LED HeadLight+BSD+HBA  H/K : Harman Kardon  ES : EyeSight  BSD: Blind Spot Detection  HBA: High Beam Assist  NAVI: Navigation,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,,12,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,103.9000,,4,17,17,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,5,2,,7,Continuously Variable Transmission (CVT),3,AWD/All-Wheel Drive,2,,,,,,,,,,,,,,,,,,,,,,,,Naturally Aspirated U5,,,,,4,170.0000,,,,152.56,2500.000,2.500000,4,Gasoline,,,,,,,,,,,130,,1,Manual,,,3,1st Row (Driver and Passenger),1,Driver Seat Only,3,1st Row (Driver and Passenger),4,1st and 2nd Rows,3,1st Row (Driver and Passenger),,3,Optional,1,Standard,3,Optional,,,3,Optional,,,3,Optional,5,Optional,,,1,Standard,,,,,,,1,Standard,,,1,Standard,,,3,Optional,1,Standard,1,Standard,1,Direct,1,Standard,,,1,Standard,,,,,,,1,Standard,Rear Cross-Traffic Alert: Optional,814.4528627,9,8
28349,13,3,1-13-2023-003-06,6,1,KMHCT4AE*FU******,09OCT2024:06:04:59.533,0,2,PASSENGER CAR,15984,HYUNDAI MOTOR CO,498,HYUNDAI,2773,Accent,2015,GL(Middle-low),,RB,,15,SOUTH KOREA,,ULSAN,Hyundai Motor Company,,,,,13,Sedan/Saloon,4,,,,,1,"Class 1: 6,000 lb or less (2,722 kg or less)",1,"Class 1: 6,000 lb or less (2,722 kg or less)",,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOHC GDI GAMMA,,,,,,,,,,97.64,1600.000,1.600000,4,Gasoline,,,1,Stoichiometric Gasoline Direct Injection (SGDI),2,Dual Overhead Cam (DOHC),,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),4,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,3809.716504,7,8
28349,13,3,1-13-2023-003-06,6,2,2T3RFREV*JW******,09OCT2024:06:04:45.687,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),1085,TOYOTA MOTOR MANUFACTURING CANADA,448,TOYOTA,2217,RAV4,2018,ASA44L/ASA42L/AVA44L,Adventure/XLE,Wagon body style,M Grade,1,CANADA,ONTARIO,WOODSTOCK,"Toyota Motor Manufacturing, Canada, Inc.",,,25750.00,,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),5,,5,Standard,,12,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,3485,104.7000,,4,,,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,5,2,6,2,Automatic,2,4WD/4-Wheel Drive/4x4,2,,,,,Calipers / Front Vented Discs,,,,,,,,,1,,,,,,,,,Toyota,2AR-FE,1,In-Line,,,4,176.0000,,,,152.56,2500.000,2.500000,4,Gasoline,,,3,Multipoint Fuel Injection (MPFI),2,Dual Overhead Cam (DOHC),,,,,124,Injection Type :PORT,1,Manual,1,Yes,3,1st Row (Driver and Passenger),1,Driver Seat Only,3,1st Row (Driver and Passenger),6,All Rows,2,Passenger Seat Only,,1,Standard,1,Standard,1,Standard,1,Standard,3,Optional,,,1,Standard,1,Standard,,,1,Standard,,,,,,,1,Standard,,,1,Standard,1,Standard,1,Standard,1,Standard,1,Standard,1,Direct,,,,,1,Standard,,,3,Optional,,,1,Standard,,3809.716504,7,8
28351,10,6,1-10-2023-006-06,6,1,WBA8E9G5*GN******,09OCT2024:06:04:27.400,0,2,PASSENGER CAR,966,BMW AG,452,BMW,1709,328i,2016,3-series,SA SULEV-PZEV,,,10,SOUTH AFRICA,,ROSSLYN,,,,,,13,Sedan/Saloon,4,,,,,1,"Class 1: 6,000 lb or less (2,722 kg or less)",1,"Class 1: 6,000 lb or less (2,722 kg or less)",,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,241.0000,,,,121.80,1995.944,2.000000,4,Gasoline,,,,,,,,,,,,,1,Manual,1,Yes,3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),4,1st and 2nd Rows,,,Pretensioners for Driver and Front Passenger.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,656.0323788,4,8
28388,23,6,1-23-2023-006-04,4,2,3GNCJKSB*KL******,09OCT2024:06:04:46.760,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),984,GENERAL MOTORS LLC,467,CHEVROLET,10988,Trax,2019,,LS,,,12,MEXICO,,SAN LUIS POTOSI,GMNA,,,22295.00,,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,,12,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,100.6000,,4,16,16,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,5,2,,,,1,FWD/Front-Wheel Drive,2,,,2,Hydraulic,,,,,,,,,,,,,,,,,,,GME,"LUV - MFI, Variable Valve Timing, E85 MAX, ALUM",,,,,4,,,,,85.43,1400.000,1.400000,4,Gasoline,10,Ethanol (E85),3,Multipoint Fuel Injection (MPFI),2,Dual Overhead Cam (DOHC),,,1,Yes,,,1,Manual,,,3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),4,1st and 2nd Rows,6,All Rows,,,,,,1,Standard,,,,,,,,,,,,,,,1,Standard,,,,,,,1,Standard,,,1,Standard,,,,,1,Standard,1,Standard,1,Direct,1,Standard,,,1,Standard,,,,,,,1,Standard,,751.421717,5,8
28389,23,7,1-23-2023-007-03,3,1,5FNRL6H5*LB******,09OCT2024:06:05:00.740,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),988,"AMERICAN HONDA MOTOR CO., INC.",474,HONDA,1869,Odyssey,2020,,EX,,,6,UNITED STATES (USA),ALABAMA,LINCOLN,,,,,,2,Minivan,5,,,,,14,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,,118.1000,,4,18,18,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,8,3,9,2,Automatic,7,4x2,2,,,,,,,,,,,,,,,,,,,,,,,Honda,J35Y7,2,V-Shaped,,4,6,280.0000,,2,Water,213.58,3500.000,3.500000,4,Gasoline,,,,,4,Single Overhead Cam (SOHC),,,,,,Direct Fuel Injection,1,Manual,,,3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),5,1st and 2nd and 3rd Rows,,,"Front: Seat Belt, Side Curtain Air Bag / Mid & Rear: Seat Belt, Side Curtail Air Bag (outer positions), Seat Belt (center positions)",1,Standard,1,Standard,1,Standard,,,1,Standard,,,1,Standard,1,Standard,,,1,Standard,1,Standard,,,,,1,Standard,3,LED,1,Standard,,,1,Standard,1,Standard,1,Standard,1,Direct,,,,,1,Standard,1,Standard,1,Standard,,,1,Standard,,228.5068593,5,8
28390,48,3,1-48-2023-003-07,7,1,2T3RFREV*FW******,09OCT2024:06:04:09.540,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),1085,TOYOTA MOTOR MANUFACTURING CANADA,448,TOYOTA,2217,RAV4,2015,ASA44L/ASA42L/AVA44L,XLE (M Grade),Wagon body style,,1,CANADA,ONTARIO,WOODSTOCK,"Toyota Motor Manufacturing, Canada, Inc.",,,,,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),5,,,,,12,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,2,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,,,,,,,2AR-FE,1,In-Line,,,4,176.0000,,,,152.56,2500.000,2.500000,4,Gasoline,,,,,,,,,,,,"Engine Type: PORT, L4",1,Manual,,,3,1st Row (Driver and Passenger),1,Driver Seat Only,3,1st Row (Driver and Passenger),6,All Rows,2,Passenger Seat Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,808.1859705,12,8
28394,59,10,1-59-2023-010-03,3,3,4V4NC9EH*EN******,09OCT2024:06:04:46.843,0,3,TRUCK,1015,"VOLVO GROUP NORTH AMERICA, LLC",487,VOLVO TRUCK,1967,VNL,2014,,,,,6,UNITED STATES (USA),VIRGINIA,DUBLIN,Volvo Truck North America,,,,,66,Truck-Tractor,,,,,,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,,,,,,,,,,,5,MDHD: Conventional,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,5,6x4,,,,1,Air,,,,,,,,,,,,,,,,,,,Volvo,D13,1,In-Line,,,6,425.0000,474.0000,,,781.10,12800.000,12.800000,1,Diesel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.8111238,6,8
28395,59,11,1-59-2023-011-10,10,1,KMHWF35H*3A******,09OCT2024:06:04:46.977,0,2,PASSENGER CAR,15984,HYUNDAI MOTOR CO,498,HYUNDAI,2459,Sonata,2003,"Super Deluxe (GLS, LS, LX or GS)",,,,15,SOUTH KOREA,,ASAN,,,,,,13,Sedan/Saloon,4,,,,,1,"Class 1: 6,000 lb or less (2,722 kg or less)",1,"Class 1: 6,000 lb or less (2,722 kg or less)",,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EF,2,V-Shaped,,,6,170.0000,,,,162.08,2656.000,2.700000,4,Gasoline,,,,,,,,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),,,,,,,,,Depowered Airbags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777.667651,6,8
28395,59,11,1-59-2023-011-10,10,2,3FADP4EJ*CM******,09OCT2024:06:04:09.913,0,2,PASSENGER CAR,979,"FORD MOTOR COMPANY, MEXICO",460,FORD,3267,Fiesta,2012,,SE,,,12,MEXICO,,CUAUTITLAN,Cuautitlan,,,,,5,Hatchback/Liftback/Notchback,5,,,,,1,"Class 1: 6,000 lb or less (2,722 kg or less)",1,"Class 1: 6,000 lb or less (2,722 kg or less)",,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ford,,1,In-Line,,,4,120.0000,,,,97.64,1600.000,1.600000,4,Gasoline,,,,,,,,,,,,Ti-VCT,1,Manual,,,3,1st Row (Driver and Passenger),1,Driver Seat Only,4,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,3777.667651,6,8
28397,19,8,1-19-2023-008-03,3,1,KM8R1DHE*LU******,09OCT2024:06:04:28.863,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),15984,HYUNDAI MOTOR CO,498,HYUNDAI,25847,Palisade,2020,SE,,Wagon body style,,15,SOUTH KOREA,,ULSAN,,,,31550.00,,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,,13,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,,114.2000,,4,18,18,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,8,3,8,2,Automatic,2,4WD/4-Wheel Drive/4x4,2,,,,,,,,,,,,,,,,,,,,,,,HMC,GDI LAMBDA II,,,,,,,,,,231.89,3800.000,3.800000,4,Gasoline,,,,,2,Dual Overhead Cam (DOHC),,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),1,Driver Seat Only,3,1st Row (Driver and Passenger),5,1st and 2nd and 3rd Rows,,,,1,Standard,1,Standard,,,1,Standard,,,,,1,Standard,1,Standard,,,1,Standard,,,,,,,1,Standard,,,1,Standard,,,1,Standard,1,Standard,1,Standard,1,Direct,,,,,1,Standard,,,,,,,1,Standard,,62.33895059,9,8
28399,19,10,1-19-2023-010-07,7,1,5TFAW5F1*EX******,09OCT2024:06:05:01.120,0,3,TRUCK,1090,"TOYOTA MOTOR MANUFACTURING, TEXAS, INC.",448,TOYOTA,2467,Tundra,2014,UPK51L/GSK51L/USK51L/USK52L/UPK56L/USK56L/USK57L,Platinum,,,6,UNITED STATES (USA),TEXAS,SAN ANTONIO,"Toyota Motor Manufacturing, Texas, Inc.",,,,,60,Pickup,,,1,Long,,2,"Class 2: 6,001 - 10,000 lb (2,722 - 4,536 kg)",,,,,,,,,,,,,4,Crew/Super Crew/Crew Max,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,2,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,,,,,,Toyota,3UR-FBE,2,V-Shaped,,4,8,381.0000,378.0000,,,345.60,5663.000,5.700000,4,Gasoline,10,Ethanol (E85),4,Sequential Fuel Injection (SFI),2,Dual Overhead Cam (DOHC),,,,,,PORT,1,Manual,,,3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),6,All Rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,547.0342608,9,8
28399,19,10,1-19-2023-010-07,7,2,1G6DP577*60******,09OCT2024:06:04:47.270,0,2,PASSENGER CAR,984,GENERAL MOTORS LLC,469,CADILLAC,1825,CTS,2006,High Feature V6,,,,6,UNITED STATES (USA),MICHIGAN,LANSING - GRAND RIVER,GMNA,,,,,13,Sedan/Saloon,4,4,,,,1,"Class 1: 6,000 lb or less (2,722 kg or less)",1,"Class 1: 6,000 lb or less (2,722 kg or less)",,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM,LY7,2,V-Shaped,,,6,,,2,Water,219.69,3600.000,3.600000,4,Gasoline,,,4,Sequential Fuel Injection (SFI),2,Dual Overhead Cam (DOHC),,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),,,Has Occupant Sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.0342608,9,8
28400,19,11,1-19-2023-011-09,9,1,KNADM4A3*D6******,09OCT2024:06:05:01.220,0,2,PASSENGER CAR,21994,KIA CORPORATION,499,KIA,2299,Rio,2013,LX,,UB,,15,SOUTH KOREA,,SOHARI,Kia Motors Corporation,,,,,13,Sedan/Saloon,4,,,,,1,"Class 1: 6,000 lb or less (2,722 kg or less)",1,"Class 1: 6,000 lb or less (2,722 kg or less)",,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOHC Gamma,,,,,,,,,,97.64,1600.000,1.600000,4,Gasoline,,,,,2,Dual Overhead Cam (DOHC),,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),4,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,424.3769928,9,8
28401,17,8,1-17-2023-008-06,6,1,1GNEV18K*KF******,09OCT2024:06:04:10.337,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),984,GENERAL MOTORS LLC,467,CHEVROLET,11502,Blazer,1989,1/2 Ton Nominal,,Conventional Cab,,6,UNITED STATES (USA),MICHIGAN,FLINT,NA - Truck Platform,,,,,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2,,,,,14,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,2,4WD/4-Wheel Drive/4x4,,,,2,Hydraulic,,,,,,,,,,,,,,,,,,,CPC,,2,V-Shaped,,,8,,,,,347.84,5700.000,5.700000,4,Gasoline,,,5,Throttle Body Fuel Injection (TBI),,,,,,,,LPG conversion can be accomplished on the engine.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.3140032,4,8
28407,11,7,1-11-2023-007-09,9,1,2B3KA33G*8H******,09OCT2024:06:05:01.787,0,2,PASSENGER CAR,995,FCA CANADA INC.,476,DODGE,1895,Charger,2008,LC,SXT,,M (Medium),1,CANADA,ONTARIO,BRAMPTON,Brampton Assembly,16,"U.S., Canada, Mexico, Other Export Market (BUX)",,Body Style is Sedan Tall,13,Sedan/Saloon,4,,,,,1,"Class 1: 6,000 lb or less (2,722 kg or less)",1,"Class 1: 6,000 lb or less (2,722 kg or less)",,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,,,,,,4,RWD/Rear-Wheel Drive,,,,,,,,,,,,,,,,,,,,,,,,,,2,V-Shaped,,,6,,,,,213.58,3500.000,3.500000,4,Gasoline,,,3,Multipoint Fuel Injection (MPFI),,,,,,,,Engine Info: 24V High Output  Sales Code: EGG,1,Manual,,,3,1st Row (Driver and Passenger),,,,,,,,,Restraint System Advanced Multistage Front Air Bags Sales Code (CG3) without side air bags sales code (CGS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,2310.849,8,8
