CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,PCODE,PTIME,PVALUE,CASEWGT,PSUSTRAT,VERSION
14152,14,35,1-14-2019-035-07,7,1,1,2,1080,-1.9000,96.0000,14244.7314125009,8,4
14152,14,35,1-14-2019-035-07,7,1,1,2,1080,-1.8000,135.0000,14244.7314125009,8,4
14152,14,35,1-14-2019-035-07,7,1,1,2,1080,-1.7000,174.0000,14244.7314125009,8,4
14152,14,35,1-14-2019-035-07,7,1,1,2,1080,-1.6000,216.0000,14244.7314125009,8,4
14152,14,35,1-14-2019-035-07,7,1,1,2,1080,-1.5000,266.0000,14244.7314125009,8,4
14152,14,35,1-14-2019-035-07,7,1,1,2,1080,-1.4000,309.0000,14244.7314125009,8,4
14152,14,35,1-14-2019-035-07,7,1,1,2,1080,-1.3000,324.0000,14244.7314125009,8,4
14152,14,35,1-14-2019-035-07,7,1,1,2,1080,-1.2000,338.0000,14244.7314125009,8,4
14152,14,35,1-14-2019-035-07,7,1,1,2,1080,-1.1000,360.0000,14244.7314125009,8,4
14152,14,35,1-14-2019-035-07,7,1,1,2,1080,-1.0000,387.0000,14244.7314125009,8,4
14152,14,35,1-14-2019-035-07,7,1,1,2,1080,-0.9000,401.0000,14244.7314125009,8,4
14152,14,35,1-14-2019-035-07,7,1,1,2,1080,-0.8000,394.0000,14244.7314125009,8,4
14152,14,35,1-14-2019-035-07,7,1,1,2,1080,-0.7000,310.0000,14244.7314125009,8,4
14152,14,35,1-14-2019-035-07,7,1,1,2,1080,-0.6000,215.0000,14244.7314125009,8,4
14152,14,35,1-14-2019-035-07,7,1,1,2,1080,-0.5000,164.0000,14244.7314125009,8,4
14152,14,35,1-14-2019-035-07,7,1,1,2,1080,-0.4000,130.0000,14244.7314125009,8,4
14152,14,35,1-14-2019-035-07,7,1,1,2,1080,-0.3000,120.0000,14244.7314125009,8,4
14152,14,35,1-14-2019-035-07,7,1,1,2,1080,-0.2000,98.0000,14244.7314125009,8,4
14152,14,35,1-14-2019-035-07,7,1,1,2,1080,-0.1000,47.0000,14244.7314125009,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-5.0000,54.7400,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-4.9000,53.1300,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-4.8000,53.1300,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-4.7000,51.5200,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-4.6000,51.5200,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-4.5000,49.9100,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-4.4000,48.3000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-4.3000,48.3000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-4.2000,46.6900,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-4.1000,46.6900,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-4.0000,45.0800,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-3.9000,45.0800,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-3.8000,43.4700,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-3.7000,43.4700,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-3.6000,41.8600,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-3.5000,40.2500,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-3.4000,40.2500,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-3.3000,38.6400,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-3.2000,38.6400,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-3.1000,37.0300,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-3.0000,37.0300,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-2.9000,35.4200,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-2.8000,35.4200,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-2.7000,33.8100,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-2.6000,33.8100,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-2.5000,33.8100,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-2.4000,32.2000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-2.3000,32.2000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-2.2000,32.2000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-2.1000,30.5900,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-2.0000,30.5900,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-1.9000,30.5900,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-1.8000,28.9800,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-1.7000,27.3700,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-1.6000,25.7600,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-1.5000,24.1500,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-1.4000,20.9300,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-1.3000,19.3200,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-1.2000,14.4900,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-1.1000,16.1000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-1.0000,11.2700,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-0.9000,11.2700,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-0.8000,8.0500,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-0.7000,3.2200,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-0.6000,4.8300,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-0.5000,1.6100,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-0.4000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-0.3000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-0.2000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1010,-0.1000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-5.0000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-4.9000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-4.8000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-4.7000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-4.6000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-4.5000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-4.4000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-4.3000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-4.2000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-4.1000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-4.0000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-3.9000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-3.8000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-3.7000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-3.6000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-3.5000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-3.4000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-3.3000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-3.2000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-3.1000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-3.0000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-2.9000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-2.8000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-2.7000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-2.6000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-2.5000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-2.4000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-2.3000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-2.2000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-2.1000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-2.0000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-1.9000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-1.8000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-1.7000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-1.6000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-1.5000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-1.4000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-1.3000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-1.2000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-1.1000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-1.0000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-0.9000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-0.8000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-0.7000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-0.6000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-0.5000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-0.4000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-0.3000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-0.2000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1020,-0.1000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-5.0000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-4.9000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-4.8000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-4.7000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-4.6000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-4.5000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-4.4000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-4.3000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-4.2000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-4.1000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-4.0000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-3.9000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-3.8000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-3.7000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-3.6000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-3.5000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-3.4000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-3.3000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-3.2000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-3.1000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-3.0000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-2.9000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-2.8000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-2.7000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-2.6000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-2.5000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-2.4000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-2.3000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-2.2000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-2.1000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-2.0000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-1.9000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-1.8000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-1.7000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-1.6000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-1.5000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-1.4000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-1.3000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-1.2000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-1.1000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-1.0000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-0.9000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-0.8000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-0.7000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-0.6000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-0.5000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-0.4000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-0.3000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-0.2000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1030,-0.1000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-5.0000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-4.9000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-4.8000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-4.7000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-4.6000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-4.5000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-4.4000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-4.3000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-4.2000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-4.1000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-4.0000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-3.9000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-3.8000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-3.7000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-3.6000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-3.5000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-3.4000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-3.3000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-3.2000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-3.1000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-3.0000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-2.9000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-2.8000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-2.7000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-2.6000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-2.5000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-2.4000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-2.3000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-2.2000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-2.1000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-2.0000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-1.9000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-1.8000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-1.7000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-1.6000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-1.5000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-1.4000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-1.3000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-1.2000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-1.1000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-1.0000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-0.9000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-0.8000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-0.7000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-0.6000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-0.5000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-0.4000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-0.3000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-0.2000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1040,-0.1000,1.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-5.0000,1184.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-4.9000,1165.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-4.8000,1142.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-4.7000,1120.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-4.6000,1098.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-4.5000,1068.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-4.4000,1046.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-4.3000,1025.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-4.2000,1014.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-4.1000,1003.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-4.0000,971.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-3.9000,938.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-3.8000,950.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-3.7000,945.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-3.6000,918.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-3.5000,899.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-3.4000,877.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-3.3000,861.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-3.2000,868.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-3.1000,859.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-3.0000,815.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-2.9000,803.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-2.8000,798.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-2.7000,809.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-2.6000,820.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-2.5000,808.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-2.4000,790.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-2.3000,775.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-2.2000,764.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-2.1000,767.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-2.0000,766.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-1.9000,762.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-1.8000,752.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-1.7000,747.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-1.6000,762.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-1.5000,811.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-1.4000,846.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-1.3000,860.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-1.2000,876.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-1.1000,811.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-1.0000,784.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-0.9000,764.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-0.8000,761.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-0.7000,753.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-0.6000,753.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-0.5000,763.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-0.4000,787.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-0.3000,803.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-0.2000,801.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1050,-0.1000,799.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1060,-5.0000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1060,-4.9000,0.0000,179.839669047239,8,4
14279,14,38,1-14-2019-038-02,2,1,1,1,1060,-4.8000,0.0000,179.839669047239,8,4
