PTIME,speed_kmh,accel_long,accel_lat,throttle_pct,steering_deg,engine_rpm,brake_active,abs_esc_active,CASEID,VEHNO,crash_class,CRASHTYPE,DVTOTAL,DVLONG,DVLAT,SURFCOND,LIGHTCOND,WEATHER,MODELYR,source_year,event_id,source,is_crash
-1.5,78.1233245512616,99996.0,0.0,0.9641320614299643,,,3300.0,-144.0,12419,1,1.0,7.0,19.0,0.0,-19.0,1.0,3.0,1.0,2017,2019,CISS_2019_12419_V1,CISS,True
-1.4,60.458395527836544,99996.0,0.0,0.98598908649608,,,3300.0,-144.0,12419,1,1.0,7.0,19.0,0.0,-19.0,1.0,3.0,1.0,2017,2019,CISS_2019_12419_V1,CISS,True
-1.3,59.59248726863424,99995.99999999999,0.0,1.0077340242541641,,,2000.0,-375.0,12419,1,1.0,7.0,19.0,0.0,-19.0,1.0,3.0,1.0,2017,2019,CISS_2019_12419_V1,CISS,True
-1.2,73.78330803285694,99996.00000000001,0.0,1.0076219369461328,,,2000.0,-375.0,12419,1,1.0,7.0,19.0,0.0,-19.0,1.0,3.0,1.0,2017,2019,CISS_2019_12419_V1,CISS,True
-1.1,80.01700000000001,99996.0,0.0,1.0,,,2800.0,-373.5,12419,1,1.0,7.0,19.0,0.0,-19.0,1.0,3.0,1.0,2017,2019,CISS_2019_12419_V1,CISS,True
-1.0,62.63094957712192,99996.0,0.0,0.9974219919152787,,,2800.0,-373.5,12419,1,1.0,7.0,19.0,0.0,-19.0,1.0,3.0,1.0,2017,2019,CISS_2019_12419_V1,CISS,True
-0.9,39.066922878004235,99995.99999999999,0.0,0.9989912142277175,,,2800.0,-373.5,12419,1,1.0,7.0,19.0,0.0,-19.0,1.0,3.0,1.0,2017,2019,CISS_2019_12419_V1,CISS,True
-0.8,33.99084817888654,99996.0,0.0,1.0005604365401568,,,1300.0,-375.0,12419,1,1.0,7.0,19.0,0.0,-19.0,1.0,3.0,1.0,2017,2019,CISS_2019_12419_V1,CISS,True
-0.7,47.87420017888655,99995.99999999999,0.0,1.0005604365401568,,,1300.0,-375.0,12419,1,1.0,7.0,19.0,0.0,-19.0,1.0,3.0,1.0,2017,2019,CISS_2019_12419_V1,CISS,True
-0.6,56.994,99996.00000000001,0.0,0.9999999999999999,,,2000.0,-375.0,12419,1,1.0,7.0,19.0,0.0,-19.0,1.0,3.0,1.0,2017,2019,CISS_2019_12419_V1,CISS,True
-0.5,43.5272335284454,99996.0,0.0,0.9997758253839373,,,2000.0,-375.0,12419,1,1.0,7.0,19.0,0.0,-19.0,1.0,3.0,1.0,2017,2019,CISS_2019_12419_V1,CISS,True
-0.4,17.45847676422271,99996.00000000001,0.0,0.9998879126919689,,,2000.0,-375.0,12419,1,1.0,7.0,19.0,0.0,-19.0,1.0,3.0,1.0,2017,2019,CISS_2019_12419_V1,CISS,True
-0.3,-4.275796764222681,99996.0,0.0,1.0001120873080316,,,800.0,-375.0,12419,1,1.0,7.0,19.0,0.0,-19.0,1.0,3.0,1.0,2017,2019,CISS_2019_12419_V1,CISS,True
-0.2,-4.7391135284453725,99995.99999999997,0.0,1.0002241746160627,,,800.0,-375.0,12419,1,1.0,7.0,19.0,0.0,-19.0,1.0,3.0,1.0,2017,2019,CISS_2019_12419_V1,CISS,True
-0.1,33.005,99996.0,0.0,1.0,,,1300.0,-375.0,12419,1,1.0,7.0,19.0,0.0,-19.0,1.0,3.0,1.0,2017,2019,CISS_2019_12419_V1,CISS,True
-4.8,68.103,10.5,28.5,0.0,0.0,0.0,1300.0,6.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-4.7,68.53346632497423,10.500000000000002,28.840869804191,0.0,0.0,0.0,1300.0,6.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-4.6,68.81863509996566,10.500000000000002,29.10115973892134,0.0,0.0,0.0,1300.0,6.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-4.5,68.98517071246995,10.5,29.29101477155617,0.0,0.0,0.0,1300.0,6.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-4.4,69.05973754998283,10.500000000000002,29.420579869460667,0.0,0.0,0.0,1300.0,6.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-4.3,69.069,10.5,29.5,0.0,0.0,0.0,1300.0,4.5,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-4.2,69.03962245001718,10.5,29.539420130539334,0.0,0.0,0.0,1300.0,4.5,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-4.1,68.99826928753006,10.5,29.548985228443833,0.0,0.0,0.0,1300.0,4.5,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-4.0,68.97160490003435,10.499999999999998,29.53884026107866,0.0,0.0,0.0,1300.0,4.5,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-3.9,68.98629367502578,10.500000000000002,29.519130195809,0.0,0.0,0.0,1300.0,4.5,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-3.8,69.06900000000002,10.5,29.5,0.0,0.0,0.0,1300.0,3.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-3.7,69.23517987495707,10.5,29.48944967365166,0.0,0.0,0.0,1300.0,3.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-3.6,69.45545574991412,10.500000000000002,29.486899347303332,0.0,0.0,0.0,1300.0,3.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-3.5,69.68924168739267,10.5,29.489624184129166,0.0,0.0,0.0,1300.0,3.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-3.4,69.89595174991412,10.499999999999998,29.49489934730333,0.0,0.0,0.0,1300.0,3.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-3.3,70.035,10.5,29.499999999999996,0.0,0.0,0.0,1300.0,1.5,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-3.2,70.0797220501546,10.5,29.502781174854004,0.0,0.0,0.0,1300.0,1.5,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-3.1,70.05913971281346,10.5,29.503417382342835,0.0,0.0,0.0,1300.0,1.5,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-3.0,70.01619635039505,10.5,29.50266300240467,0.0,0.0,0.0,1300.0,1.5,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-2.9,69.99383532531776,10.5,29.50127241497767,0.0,0.0,0.0,1300.0,1.5,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-2.8,70.035,10.5,29.5,0.0,0.0,0.0,1400.0,-1.5,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-2.7,70.16906792442458,10.499999999999998,29.49942562693232,0.0,0.0,0.0,1400.0,-1.5,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-2.6,70.37115339883202,10.5,29.49943112332532,0.0,0.0,0.0,1400.0,-1.5,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-2.5,70.60280491102714,10.499999999999998,29.499723806252142,0.0,0.0,0.0,1400.0,-1.5,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-2.4,70.82557094881484,10.499999999999998,29.500010992785985,0.0,0.0,0.0,1400.0,-1.5,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-2.3,71.001,10.499999999999996,29.499999999999996,0.0,0.0,0.0,1400.0,0.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-2.2,71.10007025214703,10.5,29.499516317416695,0.0,0.0,0.0,1400.0,0.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-2.1,71.13147869185846,10.499999999999996,29.498858124355888,0.0,0.0,0.0,1400.0,0.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-2.0,71.1133520054964,10.499999999999998,29.498441772586734,0.0,0.0,0.0,1400.0,0.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-1.9,71.06381687942287,10.499999999999998,29.498683613878388,0.0,0.0,0.0,1400.0,0.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-1.8,71.001,10.5,29.5,0.0,0.0,0.0,1400.0,0.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-1.7,70.94205906698728,10.5,29.502509103400893,0.0,0.0,0.0,1400.0,0.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-1.6,70.90027583373411,10.5,29.505136379251113,0.0,0.0,0.0,1400.0,0.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-1.5,70.8879630669873,10.500000000000002,29.506509103400894,0.0,0.0,0.0,1400.0,0.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-1.4,70.91743353349365,10.5,29.505254551700446,0.0,0.0,0.0,1400.0,0.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-1.3,71.001,10.5,29.5,0.0,0.0,0.0,1400.0,0.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-1.2,71.14542147990382,10.5,29.490447268979736,0.0,0.0,0.0,1400.0,0.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-1.1,71.33524197320509,10.499999999999998,29.48059635863964,0.0,0.0,0.0,1400.0,0.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-1.0,71.54945172655445,10.499999999999998,29.47552181380968,0.0,0.0,0.0,1400.0,0.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-0.9,71.76704098660258,10.500000000000004,29.48029817931983,0.0,0.0,0.0,1400.0,0.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-0.8,71.967,10.5,29.5,0.0,0.0,0.0,1400.0,0.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-0.7,72.12831901339749,10.500000000000002,29.53970182068018,0.0,0.0,0.0,1400.0,0.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-0.6,72.22998827344557,10.500000000000004,29.60447818619032,0.0,0.0,0.0,1400.0,0.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-0.5,72.25099802679495,10.500000000000004,29.699403641360362,0.0,0.0,0.0,1400.0,0.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-0.4,72.17033852009621,10.500000000000002,29.82955273102028,0.0,0.0,0.0,1400.0,0.0,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-0.3,71.967,10.5,30.0,0.0,0.0,0.0,1400.0,-25.5,12491,1,4.0,11.0,999.0,999.0,999.0,1.0,3.0,1.0,2018,2019,CISS_2019_12491_V1,CISS,True
-5.0,107.87,40.0,18.0,0.0,,,2432.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-4.9,108.63010583304707,40.28318515973892,18.371314324974236,0.007024390243902422,,,2432.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-4.8,109.11960777739611,40.41758021298523,18.548419099965653,0.009365853658536583,,,2432.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-4.7,109.39005680522158,40.41038268636207,18.539866712469944,0.008195121951219514,,,2432.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-4.6,109.49300388869804,40.26879010649262,18.354209549982823,0.0046829268292682795,,,2432.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-4.5,109.48,40.0,18.0,-1.734723475976807e-18,,,2432.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-4.4,109.40259611130196,39.611209893507386,17.48579045001718,-0.004682926829268276,,,2432.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-4.3,109.31234319477844,39.109617313637926,16.820133287530055,-0.008195121951219502,,,2432.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-4.2,109.26079222260391,38.502419787014766,16.011580900034353,-0.009365853658536576,,,2432.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-4.1,109.29949416695293,37.79681484026108,15.06868567502576,-0.007024390243902407,,,2432.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-4.0,109.48,37.0,14.000000000000002,6.938893903907228e-18,,,2368.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-3.9,109.81518972174511,36.10397526623154,12.813523874957058,0.011707317073170756,,,2368.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-3.8,110.16325944349022,35.039950532463074,11.51504774991412,0.02341463414634149,,,2368.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-3.7,110.34373430436277,33.72393816557884,10.109809687392653,0.029268292682926838,,,2368.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-3.6,110.1761394434902,32.07195053246307,8.60304774991412,0.023414634146341488,,,2368.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-3.5,109.47999999999999,30.0,7.000000000000001,0.0,,,2368.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-3.4,108.15224500171765,27.47688904156647,5.324114050154586,-0.04214634146341471,,,2368.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-3.3,106.39941903126076,24.682580556509787,3.6716757128134647,-0.08546341463414645,,,2368.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-3.2,104.50547055994505,21.84982755066988,2.157180350395057,-0.10770731707317074,,,2368.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-3.1,102.75434805908625,19.211383029886644,0.8951233253177617,-0.08663414634146352,,,2368.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-3.0,101.43,17.0,4.718447854656915e-16,0.0,,,2240.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-2.9,100.72575027138443,15.396468567502577,-0.4539800755754037,0.16487804878048803,,,2240.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-2.8,100.47242443146686,14.373727241497766,-0.5537506011679831,0.3824390243902444,,,2240.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-2.7,100.41022345585709,13.85275163174167,-0.42653108897286196,0.6175609756097556,,,2240.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-2.6,100.2793483201649,13.754517347990383,-0.19954105118516005,0.8351219512195123,,,2240.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-2.5,99.82,14.0,5.551115123125783e-17,1.0,,,2112.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-2.4,98.85139391274475,14.473236688423226,0.07580625214702869,1.0866341463414637,,,2112.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-2.3,97.50880324287188,14.910510477499143,0.05532669185846797,1.1077073170731706,,,2112.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-2.2,96.00651561662661,15.011165922363451,-0.0030559945036067043,1.0854634146341466,,,2112.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-2.1,94.55881866025422,14.47454757815184,-0.04095912057712106,1.042146341463415,,,2112.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-2.0,93.37999999999998,13.0,5.551115123125783e-17,1.0,,,1856.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-1.9,92.60059407763656,10.518584678804535,0.24675506698728977,0.9765853658536584,,,1856.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
-1.8,92.01612259704568,7.8882308485056685,1.1004438337341111,0.9707317073170733,,,1856.0,,12510,1,0.0,1.0,999.0,999.0,999.0,1.0,2.0,8.0,2014,2019,CISS_2019_12510_V1,CISS,True
