CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,VehicleDescriptor,VINDecodedOn,VINDecodeError,VehicleTypeId,VehicleType,ManufacturerFullNameId,ManufacturerFullName,MakeId,Make,ModelId,Model,ModelYear,Series,Trim,Series2,Trim2,PlantCountryId,PlantCountry,PlantState,PlantCity,PlantCompanyName,DestinationMarketId,DestinationMarket,BasePrice,Note,BodyClassId,BodyClass,DoorsCount,Windows,WheelBaseTypeId,WheelBaseType,TrackWidthIN,GrossVehicleWeightRatingFromId,GrossVehicleWeightRatingFrom,GrossVehicleWeightRatingToId,GrossVehicleWeightRatingTo,GrossCombWeightRatingFromId,GrossCombWeightRatingFrom,GrossCombWeightRatingToId,GrossCombWeightRatingTo,CurbWeightLB,WheelBaseIN_from,WheelBaseIN_to,WheelsCount,WheelSizeFrontIN,WheelSizeRearIN,TruckBodyCabTypeId,TruckBodyCabType,TruckBedTypeId,TruckBedType,TruckBedLengthIN,BusTypeId,BusType,BusFloorConfigurationTypeId,BusFloorConfigurationType,BusLengthFT,OtherBusInfo,CustomMotorcycleTypeId,CustomMotorcycleType,MotorcycleSuspensionTypeId,MotorcycleSuspensionType,MotorcycleChassisTypeId,MotorcycleChassisType,OtherMotorcycleInfo,SteeringLocationId,SteeringLocation,EntertainmentSystemId,EntertainmentSystem,SeatsCount,SeatRowsCount,TransmissionSpeeds,TransmissionStyleId,TransmissionStyle,DriveTypeId,DriveType,AxlesCount,AxleConfigurationId,AxleConfiguration,BrakeSystemTypeId,BrakeSystemType,BrakeSystemDesc,EVDriveUnitId,EVDriveUnit,BatteryKWh_from,BatteryKWh_to,BatteryV_from,BatteryV_to,BatteryA_from,BatteryA_to,BatteryPacksPerVehicle,BatteryModulesPerPack,BatteryCellsPerModule,BatteryTypeId,BatteryType,OtherBatteryInfo,ChargerLevelId,ChargerLevel,ChargerPowerKW,EngineManufacturer,EngineModel,EngineConfigurationId,EngineConfiguration,EnginePowerKW,EngineStrokeCycles,EngineCylindersCount,EngineBrakeHP_from,EngineBrakeHP_to,EngineCoolingTypeId,EngineCoolingType,DisplacementCI,DisplacementCC,DisplacementL,FuelTypePrimaryId,FuelTypePrimary,FuelTypeSecondaryId,FuelTypeSecondary,FuelDeliveryInjectionTypeId,FuelDeliveryInjectionType,EngineValveTrainDesignId,EngineValveTrainDesign,EngineElectrificationLevelId,EngineElectrificationLevel,EngineTurboId,EngineTurbo,TopSpeedMPH,OtherEngineInfo,SeatBeltTypeId,SeatBeltType,PretensionerId,Pretensioner,AirBagLocFrontId,AirBagLocFront,AirBagLocKneeId,AirBagLocKnee,AirBagLocSideId,AirBagLocSide,AirBagLocCurtainId,AirBagLocCurtain,AirBagLocSeatCushionId,AirBagLocSeatCushion,OtherRestraintSystemInfo,ForwardCollisionWarningId,ForwardCollisionWarning,DynamicBrakeSupportId,DynamicBrakeSupport,CrashImminentBrakingID,CrashImminentBraking,PedestrianAutoEmergencyBrakingID,PedestrianAutoEmergencyBraking,BlindSpotWarningId,BlindSpotWarning,BlindSpotInterventionId,BlindSpotIntervention,LaneDepartureWarningId,LaneDepartureWarning,LaneKeepingAssistanceID,LaneKeepingAssistance,LaneCenteringAssistanceID,LaneCenteringAssistance,BackupCameraID,BackupCamera,RearCrossTrafficAlertID,RearCrossTrafficAlert,RearAutomaticEmergencyBrakingID,RearAutomaticEmergencyBraking,ParkAssistId,ParkAssist,DaytimeRunningLightId,DaytimeRunningLight,HeadlampLightSourceID,HeadlampLightSource,SemiAutoHeadlampBeamSwitchingID,SemiAutoHeadlampBeamSwitching,AdaptiveDrivingBeamId,AdaptiveDrivingBeam,AdaptiveCruiseControlId,AdaptiveCruiseControl,AntilockBrakeSystemId,AntilockBrakeSystem,ElectronicStabilityControlId,ElectronicStabilityControl,TPMSId,TPMS,AutomaticCrashNotificationId,AutomaticCrashNotification,EventDataRecorderId,EventDataRecorder,TractionControlId,TractionControl,AutoPedestrianAlertingSoundID,AutoPedestrianAlertingSound,KeylessIgnitionId,KeylessIgnition,SAEAutomationLevel_from,SAEAutomationLevel_to,AutoReverseSystemId,AutoReverseSystem,ActiveSafetySysNote,CASEWGT,PSUSTRAT,VERSION
25825,21,30,1-21-2022-030-01,1,2,3N1AB7AP*KY******,04OCT2023:07:31:38.400,0,2,PASSENGER CAR,999,"NISSAN MEXICANA, S.A. DE C.V.",478,NISSAN,1907,Sentra,2019,,,,,12,MEXICO,AGUASCALIENTES,AGUASCALIENTES,"Nissan Mexicana, S.A. de C.V.",,,,,13,Sedan/Saloon,4,,,,,1,"Class 1: 6,000 lb or less (2,722 kg or less)",,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,7,4x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.84,1800.000,1.800000,4,Gasoline,,,,,,,,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),4,1st and 2nd Rows,,,"Driver and passenger frontal air bags, 3-point manual belts, side air bags, and curtain side air bags  2nd row outboard 3-point manual belts and curtain side air bags  2nd row center 3-point manual belts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.34972799,11,7
25826,26,57,1-26-2022-057-03,3,1,19XFB2F5*DE******,04OCT2023:07:31:38.667,0,2,PASSENGER CAR,988,"AMERICAN HONDA MOTOR CO., INC.",474,HONDA,1863,Civic,2013,LX,,,,6,UNITED STATES (USA),INDIANA,GREENSBURG,,,,,,13,Sedan/Saloon,4,,,,,11,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,5,2,Automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,R18Z1,1,In-Line,104.400,,4,140.0000,,,,110.00,1802.577,1.802577,4,Gasoline,,,,,4,Single Overhead Cam (SOHC),,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),4,1st and 2nd Rows,,,"seat belts: front, rear, rear center",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,276.1004282,10,7
25827,26,58,1-26-2022-058-03,3,2,3FA6P0CD*KR******,04OCT2023:07:31:39.393,0,2,PASSENGER CAR,979,"FORD MOTOR COMPANY, MEXICO",460,FORD,1780,Fusion,2019,SEL FWD,,,,12,MEXICO,STATE OF MEXICO,HERMOSILLO,,,,28580.00,,13,Sedan/Saloon,4,,,,,,,,,,,,,,112.2000,,4,18,18,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,5,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,Ford,,1,In-Line,134.970,,4,181.0000,,,,91.54,1500.000,1.500000,4,Gasoline,,,,,,,,,,,155,,1,Manual,,,3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),4,1st and 2nd Rows,,,,,,1,Standard,1,Standard,1,Standard,1,Standard,1,Standard,,,1,Standard,1,Standard,,,1,Standard,,,,,,,1,Standard,,,1,Standard,1,Standard,,,1,Standard,1,Standard,1,Direct,1,Standard,,,1,Standard,,,1,Standard,,,1,Standard,,276.1004282,10,7
25828,26,59,1-26-2022-059-02,2,1,5N1AZ2BJ*MC******,04OCT2023:07:31:39.517,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),997,"NISSAN NORTH AMERICA, INC.",478,NISSAN,1914,Murano,2021,,Grade SV,Wagon body style,,6,UNITED STATES (USA),TENNESSEE,SMYRNA,Nissan North America Inc.,,,,,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,,13,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,,111.2000,,4,18,18,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,5,2,,7,Continuously Variable Transmission (CVT),7,4x2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.73,5600.000,5.600000,4,Gasoline,,,,,,,,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),5,1st and 2nd and 3rd Rows,,,"3-Point Manual Belts, 2nd row outboard 3-Point Manual Belts, 2nd row center 3-Point Manual Belts, 3rd row outboard 3-Point Manual Belts",1,Standard,1,Standard,1,Standard,1,Standard,1,Standard,,,1,Standard,1,Standard,,,1,Standard,,,1,Standard,,,1,Standard,3,LED,1,Standard,,,1,Standard,1,Standard,1,Standard,1,Direct,,,,,1,Standard,,,1,Standard,,,1,Standard,,23.93090457,10,7
25832,30,40,1-30-2022-040-03,3,2,1G1FK1R6*K0******,04OCT2023:07:31:40.903,0,2,PASSENGER CAR,984,GENERAL MOTORS LLC,467,CHEVROLET,1829,Camaro,2019,ZL1 (Automatic),,,,6,UNITED STATES (USA),MICHIGAN,LANSING - GRAND RIVER,GMNA,,,62995.00,,3,Coupe,2,,,,,,,,,,,,,,110.7000,,4,20,20,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,4,2,,2,Automatic,,,2,,,,,,,,,,,,,,,,,,,,,,,GMNA,"LT4 - Direct Injection, SC, AFM, Variable Valve Timing, ALUM",,,,,8,,,,,378.35,6200.000,6.200000,4,Gasoline,,,,,,,,,,,198,,1,Manual,,,3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),6,All Rows,,,,1,Standard,1,Standard,,,,,1,Standard,,,,,,,,,1,Standard,,,,,,,1,Standard,,,1,Standard,,,,,1,Standard,1,Standard,1,Direct,,,3,Optional,1,Standard,,,1,Standard,,,1,Standard,,393.4374749,10,7
25839,16,37,1-16-2022-037-03,3,4,3C4NJCBB*JT******,04OCT2023:07:31:42.900,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),1002,CHRYSLER DE MEXICO TOLUCA,483,JEEP,1946,Compass,2018,,"Longitude(BUX), North(Canada), Latitude(Mex, U.S.)",,,12,MEXICO,STATE OF MEXICO,TOLUCA,Toluca Assembly,,,24395.00,,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,,12,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,103.8000,,4,17,17,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,5,,6,2,Automatic,1,FWD/Front-Wheel Drive,2,,,2,Hydraulic,,,,,,,,,,,,,,,,,,,FCA,,1,In-Line,134.230,,4,180.0000,,,,146.46,2400.000,2.400000,4,Gasoline,,,,,,,,,2,No,,,1,Manual,,,3,1st Row (Driver and Passenger),,,6,All Rows,,,,,Active Seat Belt,3,Optional,3,Optional,3,Optional,,,3,Optional,,,3,Optional,5,Optional,,,1,Standard,,,,,,,1,Standard,,,3,Optional,,,,,1,Standard,1,Standard,1,Direct,,,,,1,Standard,,,,,,,,,ParkSense Rear Park Assist: Optional; Electronic Roll Mitigation: Standard; Engine Immobilizer: Standard; Front Passenger Seat Belt Alert: Standard: Hill Start Assist: Standard; Latch Ready Child Seat Anchor System: Standard; Panic Alarm; Standard; Rain Brake Support: Standard; Remote-Start System: Optional,307.4268338,5,7
25904,10,69,1-10-2022-069-03,3,2,2GNAXJEV*J6******,04OCT2023:07:31:59.373,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),984,GENERAL MOTORS LLC,467,CHEVROLET,1847,Equinox,2018,LT (1LT),,,,1,CANADA,ONTARIO,INGERSOLL,CAMI,,,,,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,,12,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,1,FWD/Front-Wheel Drive,,,,2,Hydraulic,,,,,,,,,,,,,,,,,,,,"LYX - Direct Injection, VVT, FGT, TURBO, ALUM, GEN1",1,In-Line,,,4,,,,,91.54,1500.000,1.500000,4,Gasoline,,,,,2,Dual Overhead Cam (DOHC),,,1,Yes,,,1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),6,All Rows,,,,,,1,Standard,,,,,3,Optional,,,,,,,,,1,Standard,,,,,,,1,Standard,,,1,Standard,,,,,1,Standard,1,Standard,1,Direct,1,Standard,,,1,Standard,,,1,Standard,,,1,Standard,Rear Cross Traffic Alert: Optional,227.9118996,4,7
25908,18,40,1-18-2022-040-04,4,1,4JGDA2EB*DA******,04OCT2023:07:31:59.883,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),1043,"MERCEDES-BENZ OF NORTH AMERICA, INC.",449,MERCEDES-BENZ,13819,ML-Class,2013,ML350,BLUETEC 4-MATIC,,,6,UNITED STATES (USA),,VANCE,,,,,Some of the decoding information provided may vary for non-U.S. market vehicles.,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,,14,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,3,AWD/All-Wheel Drive,,,,,,,,,,,,,,,,,,,,,,,,,,2,V-Shaped,,,6,,,,,183.07,3000.000,3.000000,1,Diesel,,,,,,,,,,,,,1,Manual,1,Yes,3,1st Row (Driver and Passenger),,,4,1st and 2nd Rows,,,,,Type 2 seat belts for all occupants. Seat belts on all outboard designated seating positions are equipped with load limiters and pretensioners.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,540.9136794,6,7
25849,59,27,1-59-2022-027-03,3,2,1FMCU0GD*JU******,04OCT2023:07:31:45.433,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),976,FORD MOTOR COMPANY,460,FORD,1798,Escape,2018,SE,,,,6,UNITED STATES (USA),KENTUCKY,LOUISVILLE,Louisville Assembly,,,25700.00,,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,,12,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,105.9000,,4,17,17,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,5,2,6,2,Automatic,7,4x2,2,,,2,Hydraulic,,,,,,,,,,,,,,,,,,,Ford,1.5L GTDI Sigma w/Premium Fuel,1,In-Line,126.770,,4,170.0000,,,,91.54,1500.000,1.500000,4,Gasoline,,,1,Stoichiometric Gasoline Direct Injection (SGDI),,,,,,,114,,1,Manual,,,3,1st Row (Driver and Passenger),1,Driver Seat Only,4,1st and 2nd Rows,,,,,,3,Optional,1,Standard,3,Optional,,,3,Optional,,,3,Optional,5,Optional,,,1,Standard,,,,,,,1,Standard,,,1,Standard,3,Optional,3,Optional,1,Standard,1,Standard,1,Direct,1,Standard,,,1,Standard,,,,,,,1,Standard,"Cross-Traffic Alert: Optional; Brake Support: Optional; My Key Tech, Hill Start Assist",435.0236029,6,7
25852,17,40,1-17-2022-040-07,7,2,1GC3YLEY*LF******,04OCT2023:07:31:46.210,0,3,TRUCK,984,GENERAL MOTORS LLC,467,CHEVROLET,1850,Silverado,2020,2500 Work Truck,,,,6,UNITED STATES (USA),MICHIGAN,FLINT,,,,,,60,Pickup,2,,,,,4,"Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)",,,,,,,,,,4,17,17,3,Regular,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,,2,6,2,Automatic,2,4WD/4-Wheel Drive/4x4,2,,,2,Hydraulic,,,,,,,,,,,,,,,,,,,,"L5P - DI, DURAMAX, GEN 5, VAR. 1",2,V-Shaped,,,8,,,,,402.76,6600.000,6.600000,1,Diesel,,,,,,,,,1,Yes,,,1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),6,All Rows,,,,,,1,Standard,3,Optional,,,3,Optional,,,,,,,,,1,Standard,2,Optional,,,,,1,Standard,1,Halogen,1,Standard,,,,,1,Standard,1,Standard,1,Direct,3,Optional,,,1,Standard,,,,,,,1,Standard,,864.2316628,4,7
25832,30,40,1-30-2022-040-03,3,1,JA4AD3A3*KJ******,04OCT2023:07:31:40.617,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),1052,MITSUBISHI MOTORS CORPORATION (MMC),481,MITSUBISHI,2163,Outlander,2019,Medium,,Wagon body style,,3,JAPAN,AICHI,NAGOYA-3,,,,,,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),5,,,,,12,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,105.1000,,4,18,18,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),2,CD + Stereo,7,3,,2,Automatic,7,4x2,2,,,,,,,,,,,,,,,,,,,,,,,,MIVEC,1,In-Line,123.790,,4,166.0000,,,,146.46,2400.000,2.400000,4,Gasoline,,,,,4,Single Overhead Cam (SOHC),,,,,,6000rpm,1,Manual,,,3,1st Row (Driver and Passenger),,,,,4,1st and 2nd Rows,4,1st and 2nd Rows,,,,1,Standard,,,,,,,,,,,,,,,1,Standard,,,,,,,1,Standard,,,1,Standard,,,,,1,Standard,1,Standard,1,Direct,,,,,1,Standard,,,,,,,1,Standard,,393.4374749,10,7
25833,30,41,1-30-2022-041-04,4,2,KMHGC4DD*DU******,04OCT2023:07:31:41.323,0,2,PASSENGER CAR,15984,HYUNDAI MOTOR CO,498,HYUNDAI,2774,Genesis,2013,3.8 / 3.8 Premium / 3.8 Tech/ 5.0 / 5.0 R-Spec,,BH,,15,SOUTH KOREA,,ULSAN,Hyundai Motor Company,,,,,13,Sedan/Saloon,4,,,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOHC GDI LAMBDA II,,,,,,,,,,231.89,3800.000,3.800000,4,Gasoline,,,1,Stoichiometric Gasoline Direct Injection (SGDI),2,Dual Overhead Cam (DOHC),,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),,,4,1st and 2nd Rows,4,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355.155871,10,7
25835,20,80,1-20-2022-080-03,3,1,5YJ3E1EC*NF******,04OCT2023:07:31:41.660,0,2,PASSENGER CAR,955,"TESLA, INC.",441,TESLA,17834,Model 3,2022,,,,,6,UNITED STATES (USA),CALIFORNIA,FREMONT,,,,,,13,Sedan/Saloon,4,,,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,5,2,1,2,Automatic,,,,,,,,,1,Dual Motor,79.50,,,,,,,,,3,Lithium-Ion/Li-Ion,,3,"Level 3 DC Charger or fast charger (up to 400A, up to 600V DC, up to 240kW)",,,,,,,,,,,,,,,,2,Electric,,,,,,,4,BEV (Battery Electric Vehicle),,,,Dual Motor  Performance,1,Manual,,,3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),,,,,"Type 2 manual seatbelts (FR, SR*3), PODS",1,Standard,1,Standard,1,Standard,1,Standard,1,Standard,1,Standard,1,Standard,1,Standard,1,Standard,1,Standard,1,Standard,1,Standard,1,Standard,1,Standard,3,LED,1,Standard,1,Standard,1,Standard,1,Standard,1,Standard,1,Direct,1,Standard,,,1,Standard,1,Standard,1,Standard,,,1,Standard,,55.03962506,11,7
25838,54,40,1-54-2022-040-04,4,2,2C3CCAEG*KH******,04OCT2023:07:31:42.260,0,2,PASSENGER CAR,995,FCA CANADA INC.,477,CHRYSLER,1878,300,2019,"Limited (US, Can), 300C (Mex)",LX,,,1,CANADA,ONTARIO,BRAMPTON,Brampton Assembly,,,38245.00,,13,Sedan/Saloon,4,,,,,,,,,,,,,,120.0000,,4,20,20,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,5,2,,,,4,RWD/Rear-Wheel Drive,2,,,,,,,,,,,,,,,,,,,,,,,FCA,,2,V-Shaped,217.740,,6,292.0000,,,,219.69,3600.000,3.600000,4,Gasoline,,,,,,,,,,,155,,1,Manual,,,3,1st Row (Driver and Passenger),,,6,All Rows,,,,,,3,Optional,1,Standard,3,Optional,,,3,Optional,,,3,Optional,5,Optional,,,1,Standard,,,,,,,1,Standard,,,1,Standard,3,Optional,3,Optional,1,Standard,1,Standard,1,Direct,,,,,1,Standard,,,1,Standard,,,1,Standard,,517.9925917,9,7
25839,16,37,1-16-2022-037-03,3,1,5NPLP4AG*MH******,04OCT2023:07:31:42.437,0,2,PASSENGER CAR,1034,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),498,HYUNDAI,2735,Elantra,2021,Limited,,,,6,UNITED STATES (USA),ALABAMA,,HYUNDAI MOTOR MANUFACTURING ALABAMA,,,,,13,Sedan/Saloon,4,,,,,,,,,,,,,,107.1000,,4,17,17,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,5,2,,,,1,FWD/Front-Wheel Drive,2,,,,,,,,,,,,,,,,,,,,,,,,MPI NU PE,,,109.620,,4,147.0000,,,,122.05,2000.000,2.000000,4,Gasoline,,,3,Multipoint Fuel Injection (MPFI),2,Dual Overhead Cam (DOHC),,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),4,1st and 2nd Rows,,,,1,Standard,1,Standard,,,1,Standard,1,Standard,,,1,Standard,1,Standard,1,Standard,1,Standard,,,,,,,1,Standard,3,LED,1,Standard,,,1,Standard,1,Standard,1,Standard,1,Direct,,,,,1,Standard,,,1,Standard,,,1,Standard,,307.4268338,5,7
25839,16,37,1-16-2022-037-03,3,3,5XYP34HC*NG******,04OCT2023:07:31:42.770,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),20996,"KIA GEORGIA, INC",499,KIA,25756,Telluride,2022,EX,,Wagon Body Type,,6,UNITED STATES (USA),GEORGIA,,"Kia Georgia, Inc. (KaGA)",,,,,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,,,,,13,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,8,3,8,2,Automatic,7,4x2,,,,,,,,,,,,,,,,,,,,,,,,KIA,GDI Lambda-II,,,217.000,,6,291.0000,,,,231.89,3800.000,3.800000,4,Gasoline,,,,,2,Dual Overhead Cam (DOHC),,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),1,Driver Seat Only,3,1st Row (Driver and Passenger),5,1st and 2nd and 3rd Rows,,,Seat Belt: All Positions,1,Standard,,,1,Standard,,,1,Standard,1,Standard,1,Standard,1,Standard,1,Standard,1,Standard,1,Standard,,,1,Standard,1,Standard,1,Halogen,,,,,1,Standard,1,Standard,1,Standard,1,Direct,,,,,,,,,1,Standard,,,1,Standard,,307.4268338,5,7
25847,54,42,1-54-2022-042-03,3,2,5J6RW1H8*KA******,04OCT2023:07:31:44.927,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),988,"AMERICAN HONDA MOTOR CO., INC.",474,HONDA,1865,CR-V,2019,EX-L/EX-L Navi,,,,6,UNITED STATES (USA),OHIO,MARYSVILLE,,,,29750.00,,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),5,,,,,12,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,104.7000,,4,18,18,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,5,2,,7,Continuously Variable Transmission (CVT),7,4x2,2,,,,,,,,,,,,,,,,,,,,,,,Honda,L15BE,1,In-Line,141.680,4,4,190.0000,,2,Water,91.54,1500.000,1.500000,4,Gasoline,,,,,2,Dual Overhead Cam (DOHC),,,1,Yes,127,Direct Fuel Injection,1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),4,1st and 2nd Rows,,,"seat belts: front, rear, rear center",1,Standard,1,Standard,1,Standard,,,,,,,1,Standard,1,Standard,,,1,Standard,,,,,,,1,Standard,,,1,Standard,,,1,Standard,1,Standard,1,Standard,2,Indirect,,,,,1,Standard,1,Standard,1,Standard,,,1,Standard,,283.9665992,9,7
25849,59,27,1-59-2022-027-03,3,1,5NPET4AC*AH******,04OCT2023:07:31:45.287,0,2,PASSENGER CAR,1034,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),498,HYUNDAI,2459,Sonata,2010,GL,,,,6,UNITED STATES (USA),ALABAMA,,Hyundai Motor Manufacturing Alabama,,,,,13,Sedan/Saloon,4,,,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,146.46,2400.000,2.400000,4,Gasoline,,,,,2,Dual Overhead Cam (DOHC),,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),4,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,435.0236029,6,7
