PTIME,speed_kmh,accel_long,accel_lat,throttle_pct,steering_deg,engine_rpm,brake_active,abs_esc_active,CASEID,VEHNO,crash_class,CRASHTYPE,DVTOTAL,DVLONG,DVLAT,SURFCOND,LIGHTCOND,WEATHER,MODELYR,source_year,event_id,source,is_crash
-1.3,105.66975197526622,,22.690918584678798,0.0,,,1984.0,,24494,1,0.0,1.0,72.0,-71.0,13.0,2.0,2.0,2.0,2016,2022,CISS_2022_24494_V1,CISS,True
-1.2,103.25603297835794,,15.20455376159394,0.0,,,1984.0,,24494,1,0.0,1.0,72.0,-71.0,13.0,2.0,2.0,2.0,2016,2022,CISS_2022_24494_V1,CISS,True
-1.1,101.29487598763315,,7.145459292339411,0.0,,,1984.0,,24494,1,0.0,1.0,72.0,-71.0,13.0,2.0,2.0,2.0,2016,2022,CISS_2022_24494_V1,CISS,True
-1.0,100.0,,3.552713678800501e-15,0.0,,,1792.0,,24494,1,0.0,1.0,72.0,-71.0,13.0,2.0,2.0,2.0,2016,2022,CISS_2022_24494_V1,CISS,True
-0.9,99.5851240123669,,-4.745459292339398,0.0,,,1792.0,,24494,1,0.0,1.0,72.0,-71.0,13.0,2.0,2.0,2.0,2016,2022,CISS_2022_24494_V1,CISS,True
-0.8,100.26396702164206,,-5.604553761593948,0.0,,,1792.0,,24494,1,0.0,1.0,72.0,-71.0,13.0,2.0,2.0,2.0,2016,2022,CISS_2022_24494_V1,CISS,True
-0.7,102.25024802473379,,-1.0909185846787999,0.0,,,1792.0,,24494,1,0.0,1.0,72.0,-71.0,13.0,2.0,2.0,2.0,2016,2022,CISS_2022_24494_V1,CISS,True
-0.6,105.75768601855034,,10.281811061490906,0.0,,,1792.0,,24494,1,0.0,1.0,72.0,-71.0,13.0,2.0,2.0,2.0,2016,2022,CISS_2022_24494_V1,CISS,True
-0.5,111.0,,30.0,0.0,,,1984.0,,24494,1,0.0,1.0,72.0,-71.0,13.0,2.0,2.0,2.0,2016,2022,CISS_2022_24494_V1,CISS,True
-5.0,0.0,,0.0,1.0,0.0,,600.0,21.2,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-4.9,0.22351082102370273,,0.4442250772930252,0.6591384403984896,0.0,,600.0,21.2,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-4.8,0.29801442803160433,,0.5923001030573684,0.3988512538646509,0.0,,600.0,21.2,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-4.7,0.26076262452765386,,0.5182625901751975,0.20899484713157016,0.0,,600.0,24.8,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-4.6,0.1490072140158017,,0.296150051528683,0.0794256269323253,0.0,,600.0,21.9,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-4.5,-2.7755575615628914e-17,,-2.220446049250313e-16,-5.421010862427522e-18,0.0,,590.0,42.6,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-4.4,-0.1490072140158017,,-0.2961500515286836,-0.03942562693232558,0.0,,590.0,32.1,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-4.3,-0.2607626245276538,,-0.5182625901751976,-0.048994847131569916,0.0,,590.0,72.0,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-4.2,-0.29801442803160405,,-0.592300103057368,-0.03885125386465136,0.0,,590.0,56.4,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-4.1,-0.22351082102370257,,-0.44422507729302474,-0.01913844039848843,0.0,,590.0,102.5,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-4.0,0.0,,4.440892098500626e-16,-1.734723475976807e-18,0.0,,590.0,88.1,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-3.9,0.38851803503950594,,0.774775128821712,0.010564067330814154,0.0,,590.0,117.5,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-3.8,0.8730360700790114,,1.7559502576434234,0.013128134661628306,0.0,,590.0,112.8,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-3.7,1.3632950875987624,,2.779737822054275,0.010410168327035388,0.0,,590.0,121.3,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-3.6,1.7690360700790104,,3.6823502576434204,0.005128134661628311,0.0,,590.0,118.9,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-3.5,2.0,,4.299999999999999,4.336808689942018e-19,0.0,,1040.0,120.4,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-3.4,2.0029350738577807,,4.524249536241841,-0.0028306423909309516,0.0,,1040.0,121.9,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-3.3,1.872618344211611,,4.468061559601511,-0.003517691514943318,0.0,,1040.0,115.1,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-3.2,1.7408340776365514,,4.299748814840262,-0.002789419443490211,0.0,,1040.0,117.3,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-3.1,1.7393665407076608,,4.187624046719341,-0.0013740982480247351,0.0,,1040.0,117.3,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-3.0,2.0,,4.3,-8.131516293641283e-20,0.0,,1040.0,116.1,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-2.9,2.6077416695293727,,4.753026726210925,0.0007585022329096538,0.0,,1040.0,117.7,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-2.8,3.460490553074547,,5.454203503950535,0.0009426313981449674,0.0,,1040.0,118.0,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-2.7,4.409368601855031,,6.258866918584678,0.0007475094469254558,0.0,,1040.0,117.5,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-2.6,5.305497767090348,,7.022353555479217,0.0003682583304706292,0.0,,1040.0,117.5,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-2.5,6.0,,7.6,1.3552527156068805e-20,0.0,,962.0,119.0,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-2.4,6.382098248024734,,7.886843558914463,-0.00020336654070766074,0.0,,962.0,117.8,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-2.3,6.493419443490209,,7.936724424596359,-0.00025283407763655095,0.0,,962.0,126.1,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-2.2,6.413691514943319,,7.843183510821024,-0.0002006183442116113,0.0,,962.0,121.3,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-2.1,6.222642390930952,,7.699761731363793,-9.893507385778096e-05,0.0,,962.0,141.0,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-2.0,5.999999999999999,,7.599999999999999,-6.776263578034403e-21,0.0,,962.0,133.0,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
-1.9,5.831865338371692,,7.666799038131226,5.496392992098939e-05,0.0,,962.0,169.5,24507,1,3.0,68.0,30.0,-15.0,-26.0,2.0,1.0,2.0,2013,2022,CISS_2022_24507_V1,CISS,True
